step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
424,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,1,562500.0,32.57730384896285,18.267717078154778,90,180,1,6,180,0,7,-105.0,70.5,-47.5,192878,403,0,32,90,15,82,5.0,1813752,810.202804,nan,1.813752,nan,6,10296,1734960,12,0,0,6,792,384,96,408,102,198,6,67704,403,6
425,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,4,562500.0,40.623313600196624,18.13147079635931,88,176,4,6,176,0,10,-105.0,70.5,-47.5,192878,250,0,32,88,14,83,5.0,1788336,811.99114,nan,1.788336,nan,6,10584,1734960,12,0,0,6,792,384,96,408,102,198,6,42000,250,6
426,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.08033990859985,60.763771057128906,94,188,1,4,188,0,5,-105.0,70.5,-47.5,192878,420,0,32,94,16,87,5.0,1239248,813.230388,nan,1.239248,nan,4,11520,1156640,8,0,0,4,528,256,64,272,68,132,4,70560,420,4
427,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,3,562500.0,38.88982500412886,18.115407365147036,93,186,3,7,186,0,10,-105.0,70.5,-47.5,192878,404,0,32,93,15,81,5.0,2105660,815.336048,nan,2.10566,nan,7,12744,2024120,14,0,0,7,924,448,112,476,119,231,7,67872,404,7
428,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.57663822010534,18.542215820038745,88,176,2,5,176,0,7,-105.0,70.5,-47.5,192878,399,0,32,88,15,77,5.0,1524508,816.860556,nan,1.524508,nan,5,11016,1445800,10,0,0,5,660,320,80,340,85,165,5,67032,399,5
429,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.617607864453205,21.796728886287514,80,160,2,7,160,0,9,-105.0,70.5,-47.5,192878,271,0,32,80,16,77,5.0,2080724,818.94128,nan,2.080724,nan,7,10152,2024120,14,0,0,7,924,448,112,476,119,231,7,45528,271,7
430,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.014486104401634,26.9366956429384,78,156,2,6,156,0,8,-105.0,70.5,-47.5,192878,340,0,32,78,16,69,5.0,1802880,820.74416,nan,1.80288,nan,6,10008,1734960,12,0,0,6,792,384,96,408,102,198,6,57120,340,6
431,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,2,562500.0,44.42613486826911,21.16218001256518,67,134,3,6,134,1,9,-105.0,70.5,-47.5,192878,214,0,32,67,14,62,5.0,1780488,822.524648,nan,1.780488,nan,6,8784,1734960,12,0,0,6,792,384,96,408,102,198,6,35952,214,6
432,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,3,547182.6465969583,25.621641804683076,14.376636108814047,67,134,3,10,134,0,13,-105.0,70.5,-47.5,192878,369,0,32,67,13,58,5.0,2964056,825.488704,nan,2.964056,nan,10,9144,2891600,20,0,0,10,1320,640,160,680,170,330,10,61992,369,10
433,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,5,562500.0,43.70819222169573,29.078435787554913,63,126,5,6,126,0,11,-105.0,70.5,-47.5,192878,268,0,32,63,14,60,5.0,1787688,827.276392,nan,1.787688,nan,6,6912,1734960,12,0,0,6,792,384,96,408,102,198,6,45024,268,6
434,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.176725762415735,19.032061420789802,71,142,1,7,142,0,8,-105.0,70.5,-47.5,192878,297,0,32,71,13,64,5.0,2081924,829.358316,nan,2.081924,nan,7,6984,2024120,14,0,0,7,924,448,112,476,119,231,7,49896,297,7
435,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,1,549139.2760752317,40.463554250508544,12.86880421286505,74,148,1,7,148,0,8,-105.0,70.5,-47.5,192878,417,0,32,74,14,67,5.0,2102804,831.46112,nan,2.102804,nan,7,7704,2024120,14,0,0,7,924,448,112,476,119,231,7,70056,417,7
436,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,475102.8349133983,21.080293844603055,7.280300557495046,70,140,0,10,140,0,10,-105.0,70.5,-47.5,192878,322,0,32,70,15,66,5.0,2953928,834.415048,nan,2.953928,nan,10,6912,2891600,20,0,0,10,1320,640,160,680,170,330,10,54096,322,10
437,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,2,562500.0,40.98009755948514,20.801710426127414,68,136,2,7,136,0,9,-105.0,70.5,-47.5,192878,226,0,32,68,14,64,5.0,2069996,836.485044,nan,2.069996,nan,7,6984,2024120,14,0,0,7,924,448,112,476,119,231,7,37968,226,7
438,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.728480619177915,19.572711420870604,68,136,1,5,136,0,6,-105.0,70.5,-47.5,192878,286,0,32,68,14,65,5.0,1500916,837.98596,nan,1.500916,nan,5,6408,1445800,10,0,0,5,660,320,80,340,85,165,5,48048,286,5
439,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,2,562500.0,32.630089859298856,21.087975545369986,71,142,2,6,142,0,8,-105.0,70.5,-47.5,192878,381,0,32,71,15,65,5.0,1806528,839.792488,nan,1.806528,nan,6,6768,1734960,12,0,0,6,792,384,96,408,102,198,6,64008,381,6
440,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,562500.0,36.291227469325776,32.86957926200703,71,142,0,2,142,0,2,-105.0,70.5,-47.5,192878,429,0,32,71,15,65,5.0,657640,840.450128,nan,0.65764,nan,2,6984,578320,4,0,0,2,264,128,32,136,34,66,2,72072,429,2
441,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,524489.9524055647,27.11104194650796,8.481468743422036,69,138,0,8,138,0,8,-105.0,70.5,-47.5,192878,444,0,32,69,15,64,5.0,2397352,842.84748,nan,2.397352,nan,8,8424,2313280,16,0,0,8,1056,512,128,544,136,264,8,74592,444,8
442,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,1,530409.7284947329,30.071736478593284,11.904518005029278,72,144,1,8,144,0,9,-105.0,70.5,-47.5,192878,332,0,32,72,14,66,5.0,2378968,845.226448,nan,2.378968,nan,8,8856,2313280,16,0,0,8,1056,512,128,544,136,264,8,55776,332,8
443,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.564016176114855,20.49237620175578,73,146,1,7,146,0,8,-105.0,70.5,-47.5,192878,309,0,32,73,16,70,5.0,2085596,847.312044,nan,2.085596,nan,7,8640,2024120,14,0,0,7,924,448,112,476,119,231,7,51912,309,7
444,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,0,562500.0,39.84596244222635,21.208296983161816,74,148,0,6,148,0,6,-105.0,70.5,-47.5,192878,485,0,32,74,17,68,5.0,1825512,849.137556,nan,1.825512,nan,6,8280,1734960,12,0,0,6,792,384,96,408,102,198,6,81480,485,6
445,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.865132294219045,28.692520781899347,71,142,2,6,142,0,8,-105.0,70.5,-47.5,192878,423,0,32,71,14,65,5.0,1814880,850.952436,nan,1.81488,nan,6,8064,1734960,12,0,0,6,792,384,96,408,102,198,6,71064,423,6
446,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.46572682073437,18.903194975703467,70,140,1,4,140,0,5,-105.0,70.5,-47.5,192878,286,0,32,70,15,64,5.0,1213280,852.165716,nan,1.21328,nan,4,8064,1156640,8,0,0,4,528,256,64,272,68,132,4,48048,286,4
447,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,2,562500.0,28.772356871093603,18.55364165936701,67,134,2,8,134,0,10,-105.0,70.5,-47.5,192878,296,0,32,67,15,59,5.0,2372848,854.538564,nan,2.372848,nan,8,8784,2313280,16,0,0,8,1056,512,128,544,136,264,8,49728,296,8
448,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.076545152366315,39.0068896818154,67,134,1,4,134,0,5,-105.0,70.5,-47.5,192878,277,0,32,67,15,61,5.0,1212056,855.75062,nan,1.212056,nan,4,8352,1156640,8,0,0,4,528,256,64,272,68,132,4,46536,277,4
449,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,3,503848.46549691306,24.91620003942884,8.000446421753747,69,138,3,10,138,0,13,-105.0,70.5,-47.5,192878,317,0,32,69,14,61,5.0,2955104,858.705724,nan,2.955104,nan,10,8928,2891600,20,0,0,10,1320,640,160,680,170,330,10,53256,317,10
450,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.79325955623207,18.097671306550495,71,142,0,6,142,0,6,-105.0,70.5,-47.5,192878,385,0,32,71,15,67,5.0,1808280,860.514004,nan,1.80828,nan,6,7848,1734960,12,0,0,6,792,384,96,408,102,198,6,64680,385,6
451,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,0,527999.7051304748,39.49020301265948,8.580652709687183,78,156,2,7,156,2,9,-105.0,70.5,-47.5,192878,380,0,32,78,17,70,5.0,2097812,862.611816,nan,2.097812,nan,7,8928,2024120,14,0,0,7,924,448,112,476,119,231,7,63840,380,7
452,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.62415425140053,26.8497435103897,74,148,2,6,148,0,8,-105.0,70.5,-47.5,192878,405,0,32,74,16,68,5.0,1812216,864.424032,nan,1.812216,nan,6,8424,1734960,12,0,0,6,792,384,96,408,102,198,6,68040,405,6
453,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,2,562500.0,38.23507128010373,21.691069849197604,78,156,2,7,156,0,9,-105.0,70.5,-47.5,192878,480,0,32,78,16,72,5.0,2114684,866.538716,nan,2.114684,nan,7,9000,2024120,14,0,0,7,924,448,112,476,119,231,7,80640,480,7
454,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.955153750111556,34.273581163773265,80,160,1,4,160,0,5,-105.0,70.5,-47.5,192878,404,0,32,80,17,76,5.0,1234112,867.772828,nan,1.234112,nan,4,9072,1156640,8,0,0,4,528,256,64,272,68,132,4,67872,404,4
455,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,2,562500.0,49.230453342504724,35.83162336655807,88,176,2,5,176,0,7,-105.0,70.5,-47.5,192878,368,0,32,88,14,80,5.0,1518724,869.291552,nan,1.518724,nan,5,10440,1445800,10,0,0,5,660,320,80,340,85,165,5,61824,368,5
456,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,3,562500.0,43.67304318465369,32.285084884603215,89,178,3,7,178,0,10,-105.0,70.5,-47.5,192878,312,0,32,89,13,82,5.0,2088404,871.379956,nan,2.088404,nan,7,10944,2024120,14,0,0,7,924,448,112,476,119,231,7,52416,312,7
457,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,2,562500.0,35.30831253838394,21.571101655306087,86,172,2,5,172,0,7,-105.0,70.5,-47.5,192878,396,0,32,86,14,78,5.0,1523356,872.903312,nan,1.523356,nan,5,10368,1445800,10,0,0,5,660,320,80,340,85,165,5,66528,396,5
458,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.701850809828606,21.718574032085517,87,174,1,6,174,0,7,-105.0,70.5,-47.5,192878,302,0,32,87,12,83,5.0,1797216,874.700528,nan,1.797216,nan,6,10728,1734960,12,0,0,6,792,384,96,408,102,198,6,50736,302,6
459,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,1,562500.0,27.95169392009574,18.001722731379317,85,170,1,6,170,0,7,-105.0,70.5,-47.5,192878,489,0,32,85,17,81,5.0,1828560,876.529088,nan,1.82856,nan,6,10656,1734960,12,0,0,6,792,384,96,408,102,198,6,82152,489,6
460,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.510030265742074,20.898454097246315,77,154,2,6,154,0,8,-105.0,70.5,-47.5,192878,454,0,32,77,16,74,5.0,1821600,878.350688,nan,1.8216,nan,6,9576,1734960,12,0,0,6,792,384,96,408,102,198,6,76272,454,6
461,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.58687763349553,35.253037852983894,72,144,1,6,144,0,7,-105.0,70.5,-47.5,192878,451,0,32,72,14,67,5.0,1820736,880.171424,nan,1.820736,nan,6,9216,1734960,12,0,0,6,792,384,96,408,102,198,6,75768,451,6
462,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,5,532061.7515773777,33.672694653351286,9.470307373019986,75,150,5,7,150,0,12,-105.0,70.5,-47.5,192878,477,0,32,75,15,73,5.0,2115116,882.28654,nan,2.115116,nan,7,9936,2024120,14,0,0,7,924,448,112,476,119,231,7,80136,477,7
463,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,481188.94970097934,36.15200514249578,5.671311012899299,70,140,0,7,140,0,7,-105.0,70.5,-47.5,192878,369,0,32,70,16,68,5.0,2095100,884.38164,nan,2.0951,nan,7,8064,2024120,14,0,0,7,924,448,112,476,119,231,7,61992,369,7
464,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,2,562500.0,35.20960849753864,18.114809153918465,67,134,2,9,134,0,11,-105.0,70.5,-47.5,192878,432,0,32,67,14,60,5.0,2684124,887.065764,nan,2.684124,nan,9,7920,2602440,18,0,0,9,1188,576,144,612,153,297,9,72576,432,9
465,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,4,562500.0,47.46171645405006,22.76823038329374,56,112,4,5,112,0,9,-105.0,70.5,-47.5,192878,423,0,32,56,13,56,5.0,1524724,888.590488,nan,1.524724,nan,5,7200,1445800,10,0,0,5,660,320,80,340,85,165,5,71064,423,5
466,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,2,562500.0,39.094408932522484,21.81155001427422,61,122,2,7,122,0,9,-105.0,70.5,-47.5,192878,432,0,32,61,13,58,5.0,2105180,890.695668,nan,2.10518,nan,7,7560,2024120,14,0,0,7,924,448,112,476,119,231,7,72576,432,7
467,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,2,562500.0,54.65262356455181,41.999979306035804,57,114,2,6,114,0,8,-105.0,70.5,-47.5,192878,443,0,32,57,13,55,5.0,1817232,892.5129,nan,1.817232,nan,6,7056,1734960,12,0,0,6,792,384,96,408,102,198,6,74424,443,6
468,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,3,535555.5238586921,34.26212110649007,12.445753733390852,59,118,3,8,118,0,11,-105.0,70.5,-47.5,192878,470,0,32,59,12,55,5.0,2400928,894.913828,nan,2.400928,nan,8,7632,2313280,16,0,0,8,1056,512,128,544,136,264,8,78960,470,8
469,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,2,562500.0,58.319630148433745,49.01593584248111,60,120,2,5,120,0,7,-105.0,70.5,-47.5,192878,447,0,32,60,13,58,5.0,1528396,896.442224,nan,1.528396,nan,5,6840,1445800,10,0,0,5,660,320,80,340,85,165,5,75096,447,5
470,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.95597723445282,37.38585913809543,69,138,2,4,138,0,6,-105.0,70.5,-47.5,192878,491,0,32,69,13,65,5.0,1247504,897.689728,nan,1.247504,nan,4,7848,1156640,8,0,0,4,528,256,64,272,68,132,4,82488,491,4
471,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,3,539529.5875408924,32.23322322811318,9.971143727140173,70,140,4,9,140,1,13,-105.0,70.5,-47.5,192878,401,0,32,70,13,69,5.0,2679204,900.368932,nan,2.679204,nan,9,8208,2602440,18,0,0,9,1188,576,144,612,153,297,9,67368,401,9
472,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.17850902018309,45.21288654383815,69,138,0,5,138,0,5,-105.0,70.5,-47.5,192878,383,0,32,69,13,68,5.0,1518652,901.887584,nan,1.518652,nan,5,7848,1445800,10,0,0,5,660,320,80,340,85,165,5,64344,383,5
473,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,1,529103.0679979365,33.22531502052635,9.625377602612668,65,130,1,6,130,0,7,-105.0,70.5,-47.5,192878,498,0,32,65,13,62,5.0,1826904,903.714488,nan,1.826904,nan,6,7488,1734960,12,0,0,6,792,384,96,408,102,198,6,83664,498,6
474,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.60037429943479,29.412984844562086,62,124,2,5,124,0,7,-105.0,70.5,-47.5,192878,424,0,32,62,13,60,5.0,1525036,905.239524,nan,1.525036,nan,5,7344,1445800,10,0,0,5,660,320,80,340,85,165,5,71232,424,5
475,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,4,562500.0,27.42497409094114,19.44203404475157,69,138,4,5,138,0,9,-105.0,70.5,-47.5,192878,410,0,32,69,13,68,5.0,1523692,906.763216,nan,1.523692,nan,5,8352,1445800,10,0,0,5,660,320,80,340,85,165,5,68880,410,5
476,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,3,562500.0,36.815198959723816,21.441482292718813,70,140,3,7,140,0,10,-105.0,70.5,-47.5,192878,432,0,32,70,13,68,5.0,2105828,908.869044,nan,2.105828,nan,7,8208,2024120,14,0,0,7,924,448,112,476,119,231,7,72576,432,7
477,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,4,562500.0,45.660030507695005,32.77905755091683,64,128,4,6,128,0,10,-105.0,70.5,-47.5,192878,427,0,32,64,14,63,5.0,1815048,910.684092,nan,1.815048,nan,6,7560,1734960,12,0,0,6,792,384,96,408,102,198,6,71736,427,6
478,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,2,562500.0,36.237664317795165,18.140890149737423,66,132,2,5,132,0,7,-105.0,70.5,-47.5,192878,525,0,32,66,13,63,5.0,1541428,912.22552,nan,1.541428,nan,5,6768,1445800,10,0,0,5,660,320,80,340,85,165,5,88200,525,5
479,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.2893006640593,26.886319620416216,67,134,2,4,134,0,6,-105.0,70.5,-47.5,192878,520,0,32,67,12,65,5.0,1251872,913.477392,nan,1.251872,nan,4,7344,1156640,8,0,0,4,528,256,64,272,68,132,4,87360,520,4
480,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,1,510271.36650519003,34.22275808769403,8.58082713391806,66,132,1,8,132,0,9,-105.0,70.5,-47.5,192878,409,0,32,66,12,64,5.0,2390536,915.867928,nan,2.390536,nan,8,7488,2313280,16,0,0,8,1056,512,128,544,136,264,8,68712,409,8
481,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.519287282047294,18.360059922993987,69,138,1,7,138,0,8,-105.0,70.5,-47.5,192878,470,0,32,69,14,67,5.0,2111492,917.97942,nan,2.111492,nan,7,7488,2024120,14,0,0,7,924,448,112,476,119,231,7,78960,470,7
482,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,3,543953.1179228167,44.162676780773566,12.559811039244355,75,150,3,7,150,0,10,-105.0,70.5,-47.5,192878,373,0,32,75,12,73,5.0,2096636,920.076056,nan,2.096636,nan,7,8928,2024120,14,0,0,7,924,448,112,476,119,231,7,62664,373,7
483,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,3,483701.8439798651,28.138737607896513,7.143047593535751,75,150,3,9,150,0,12,-105.0,70.5,-47.5,192878,425,0,32,75,14,73,5.0,2684028,922.760084,nan,2.684028,nan,9,9000,2602440,18,0,0,9,1188,576,144,612,153,297,9,71400,425,9
484,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.170402574203784,19.587545774115245,76,152,2,6,152,2,8,-105.0,70.5,-47.5,192878,376,0,32,76,12,74,5.0,1806480,924.566564,nan,1.80648,nan,6,7560,1734960,12,0,0,6,792,384,96,408,102,198,6,63168,376,6
485,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,2,562500.0,38.70772191882974,19.97128380294157,72,144,2,6,144,0,8,-105.0,70.5,-47.5,192878,369,0,32,72,13,70,5.0,1805016,926.37158,nan,1.805016,nan,6,7272,1734960,12,0,0,6,792,384,96,408,102,198,6,61992,369,6
486,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.379665448114324,21.47626722395662,70,140,1,5,140,0,6,-105.0,70.5,-47.5,192878,284,0,32,70,11,68,5.0,1501804,927.873384,nan,1.501804,nan,5,7632,1445800,10,0,0,5,660,320,80,340,85,165,5,47712,284,5
487,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.06636095046997,57.74659729003906,73,146,0,4,146,0,4,-105.0,70.5,-47.5,192878,433,0,32,73,13,69,5.0,1238480,929.111864,nan,1.23848,nan,4,8568,1156640,8,0,0,4,528,256,64,272,68,132,4,72744,433,4
488,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,2,562500.0,44.63905245264899,21.61243164520338,81,162,2,7,162,0,9,-105.0,70.5,-47.5,192878,462,0,32,81,15,78,5.0,2112452,931.224316,nan,2.112452,nan,7,9792,2024120,14,0,0,7,924,448,112,476,119,231,7,77616,462,7
489,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,2,534393.6400151874,32.44539231939054,8.544583653829394,91,182,2,8,182,0,10,-105.0,70.5,-47.5,192878,484,0,32,91,16,88,5.0,2406592,933.630908,nan,2.406592,nan,8,10944,2313280,16,0,0,8,1056,512,128,544,136,264,8,81312,484,8
490,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.879198980235266,23.715849115716342,92,184,0,6,184,0,6,-105.0,70.5,-47.5,192878,595,0,32,92,15,86,5.0,1847232,935.47814,nan,1.847232,nan,6,11520,1734960,12,0,0,6,792,384,96,408,102,198,6,99960,595,6
491,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,5,562500.0,38.500638080085615,20.23910570722105,93,186,5,7,186,0,12,-105.0,70.5,-47.5,192878,484,0,32,93,14,92,5.0,2118020,937.59616,nan,2.11802,nan,7,11664,2024120,14,0,0,7,924,448,112,476,119,231,7,81312,484,7
492,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,4,549590.1815027539,41.548717701418695,14.469433591676864,90,180,4,8,180,0,12,-105.0,70.5,-47.5,192878,599,0,32,90,16,87,5.0,2425552,940.021712,nan,2.425552,nan,8,10584,2313280,16,0,0,8,1056,512,128,544,136,264,8,100632,599,8
493,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,4,562500.0,45.33227973317563,31.927862477791805,94,188,4,5,188,0,9,-105.0,70.5,-47.5,192878,425,0,32,94,14,92,5.0,1528444,941.550156,nan,1.528444,nan,5,10584,1445800,10,0,0,5,660,320,80,340,85,165,5,71400,425,5
494,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,3,562500.0,36.30481782114978,18.411722714230535,96,192,3,7,192,0,10,-105.0,70.5,-47.5,192878,404,0,32,96,15,93,5.0,2103860,943.654016,nan,2.10386,nan,7,10944,2024120,14,0,0,7,924,448,112,476,119,231,7,67872,404,7
495,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,3,516434.5398269164,27.070357141447666,9.719360029031497,94,188,3,8,188,0,11,-105.0,70.5,-47.5,192878,422,0,32,94,15,91,5.0,2395888,946.049904,nan,2.395888,nan,8,10656,2313280,16,0,0,8,1056,512,128,544,136,264,8,70896,422,8
496,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.43149763144657,25.628631491931625,97,194,2,5,194,0,7,-105.0,70.5,-47.5,192878,449,0,32,97,14,93,5.0,1531324,947.581228,nan,1.531324,nan,5,9432,1445800,10,0,0,5,660,320,80,340,85,165,5,75432,449,5
497,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,2,526999.0147625154,38.56961401728772,8.752116797876806,102,204,2,7,204,0,9,-105.0,70.5,-47.5,192878,382,0,32,102,13,98,5.0,2099876,949.681104,nan,2.099876,nan,7,10656,2024120,14,0,0,7,924,448,112,476,119,231,7,64176,382,7
498,-47.5,57.5,212,106,0,0.0,0.0,0,0.0,57.5,0,465612.9828002228,34.323844496196806,5.051111350460382,106,212,0,7,212,0,7,-105.0,70.5,-47.5,192878,399,0,32,106,15,103,5.0,2103308,951.784412,nan,2.103308,nan,7,11232,2024120,14,0,0,7,924,448,112,476,119,231,7,67032,399,7
499,-47.5,57.5,220,110,0,0.0,0.0,0,0.0,57.5,2,515465.1376385861,34.13233017167154,7.6585679695259925,110,220,2,7,220,0,9,-105.0,70.5,-47.5,192878,378,0,32,110,15,106,5.0,2100140,953.884552,nan,2.10014,nan,7,11592,2024120,14,0,0,7,924,448,112,476,119,231,7,63504,378,7
500,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,2,497194.6890072122,28.87339824690017,7.217441695448241,111,222,2,8,222,0,10,-105.0,70.5,-47.5,192878,503,0,32,111,14,103,5.0,2410648,956.2952,nan,2.410648,nan,8,11808,2313280,16,0,0,8,1056,512,128,544,136,264,8,84504,503,8
501,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,2,562500.0,27.219381934524286,18.14339374089273,107,214,2,4,214,0,6,-105.0,70.5,-47.5,192878,449,0,32,107,15,105,5.0,1243688,957.538888,nan,1.243688,nan,4,11088,1156640,8,0,0,4,528,256,64,272,68,132,4,75432,449,4
502,-47.5,57.5,210,105,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.36214588213534,29.081025580208852,105,210,2,5,210,0,7,-105.0,70.5,-47.5,192878,448,0,32,105,16,102,5.0,1533676,959.072564,nan,1.533676,nan,5,11952,1445800,10,0,0,5,660,320,80,340,85,165,5,75264,448,5
503,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,3,562500.0,46.12239944128828,32.48182504702703,98,196,3,6,196,0,9,-105.0,70.5,-47.5,192878,394,0,32,98,14,93,5.0,1813536,960.8861,nan,1.813536,nan,6,11592,1734960,12,0,0,6,792,384,96,408,102,198,6,66192,394,6
