step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
527,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.12084128535052,43.6740712234701,75,150,1,4,150,0,5,-105.0,70.5,-47.5,192878,325,0,32,75,16,69,5.0,1217960,1007.00852,nan,1.21796,nan,4,6192,1156640,8,0,0,4,528,256,64,272,68,132,4,54600,325,4
528,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.04421798182002,18.097663677199694,76,152,5,5,152,0,10,-105.0,70.5,-47.5,192878,214,0,32,76,14,70,5.0,1489900,1008.49842,nan,1.4899,nan,5,7488,1445800,10,0,0,5,660,320,80,340,85,165,5,35952,214,5
529,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,2,493540.1731578433,32.18328365590921,6.524406705288863,77,154,2,8,154,0,10,-105.0,70.5,-47.5,192878,352,0,32,77,14,67,5.0,2381176,1010.879596,nan,2.381176,nan,8,7704,2313280,16,0,0,8,1056,512,128,544,136,264,8,59136,352,8
530,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,8,562500.0,43.56545713952062,18.538625915673038,76,152,8,6,152,0,14,-105.0,70.5,-47.5,192878,391,0,32,76,16,71,5.0,1809288,1012.688884,nan,1.809288,nan,6,7848,1734960,12,0,0,6,792,384,96,408,102,198,6,65688,391,6
531,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,4,511676.4383454237,43.55636553109202,9.835370165249019,75,150,4,7,150,0,11,-105.0,70.5,-47.5,192878,404,0,32,75,15,71,5.0,2100332,1014.789216,nan,2.100332,nan,7,7416,2024120,14,0,0,7,924,448,112,476,119,231,7,67872,404,7
532,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.48782652021918,31.006212627085468,71,142,1,6,142,0,7,-105.0,70.5,-47.5,192878,262,0,32,71,14,65,5.0,1786608,1016.575824,nan,1.786608,nan,6,6840,1734960,12,0,0,6,792,384,96,408,102,198,6,44016,262,6
533,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,6,562500.0,27.637165860984613,19.056228822620906,69,138,6,7,138,0,13,-105.0,70.5,-47.5,192878,391,0,32,69,15,60,5.0,2098436,1018.67426,nan,2.098436,nan,7,7704,2024120,14,0,0,7,924,448,112,476,119,231,7,65688,391,7
534,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,535836.0554077206,35.56433473957006,9.306054455514706,71,142,1,8,142,0,9,-105.0,70.5,-47.5,192878,297,0,32,71,15,65,5.0,2371144,1021.045404,nan,2.371144,nan,8,6912,2313280,16,0,0,8,1056,512,128,544,136,264,8,49896,297,8
535,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.73673839636628,20.062455792632583,72,144,2,4,144,0,6,-105.0,70.5,-47.5,192878,341,0,32,72,16,66,5.0,1220792,1022.266196,nan,1.220792,nan,4,6336,1156640,8,0,0,4,528,256,64,272,68,132,4,57288,341,4
536,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,3,562500.0,49.44208235119485,37.719589637100185,73,146,3,6,146,0,9,-105.0,70.5,-47.5,192878,265,0,32,73,16,65,5.0,1787112,1024.053308,nan,1.787112,nan,6,6840,1734960,12,0,0,6,792,384,96,408,102,198,6,44520,265,6
537,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,2,562500.0,40.90877187483921,21.423248205345082,73,146,2,6,146,0,8,-105.0,70.5,-47.5,192878,356,0,32,73,16,66,5.0,1802976,1025.856284,nan,1.802976,nan,6,7416,1734960,12,0,0,6,792,384,96,408,102,198,6,59808,356,6
538,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,4,526472.6091882449,32.037408533842104,8.792967933676191,74,148,4,10,148,0,14,-105.0,70.5,-47.5,192878,331,0,32,74,17,64,5.0,2956592,1028.812876,nan,2.956592,nan,10,8064,2891600,20,0,0,10,1320,640,160,680,170,330,10,55608,331,10
539,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,4,562500.0,50.78451924610026,27.28835975508078,73,146,4,5,146,0,9,-105.0,70.5,-47.5,192878,306,0,32,73,15,65,5.0,1504852,1030.317728,nan,1.504852,nan,5,6984,1445800,10,0,0,5,660,320,80,340,85,165,5,51408,306,5
540,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,4,562500.0,55.343430437092664,47.533195120988346,72,144,4,5,144,0,9,-105.0,70.5,-47.5,192878,282,0,32,72,16,64,5.0,1501036,1031.818764,nan,1.501036,nan,5,7200,1445800,10,0,0,5,660,320,80,340,85,165,5,47376,282,5
541,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.51588791904261,18.399800384110506,78,156,1,5,156,0,6,-105.0,70.5,-47.5,192878,216,0,32,78,15,66,5.0,1490956,1033.30972,nan,1.490956,nan,5,8208,1445800,10,0,0,5,660,320,80,340,85,165,5,36288,216,5
542,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,5,547640.3769733992,25.64056351881237,13.710940888458117,73,146,5,10,146,0,15,-105.0,70.5,-47.5,192878,209,0,32,73,15,63,5.0,2935520,1036.24524,nan,2.93552,nan,10,7488,2891600,20,0,0,10,1320,640,160,680,170,330,10,35112,209,10
543,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,3,562500.0,38.27186916281562,24.158462861550163,77,154,3,8,154,0,11,-105.0,70.5,-47.5,192878,311,0,32,77,17,67,5.0,2373496,1038.618736,nan,2.373496,nan,8,6912,2313280,16,0,0,8,1056,512,128,544,136,264,8,52248,311,8
544,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,3,562500.0,44.86710366743531,35.04229105886283,77,154,3,6,154,0,9,-105.0,70.5,-47.5,192878,208,0,32,77,15,71,5.0,1777176,1040.395912,nan,1.777176,nan,6,6480,1734960,12,0,0,6,792,384,96,408,102,198,6,34944,208,6
545,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,3,473530.90852795454,17.88415825693662,7.718510455577885,86,172,3,11,172,0,14,-105.0,70.5,-47.5,192878,361,0,32,86,17,79,5.0,3250276,1043.646188,nan,3.250276,nan,11,7416,3180760,22,0,0,11,1452,704,176,748,187,363,11,60648,361,11
546,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,2,562500.0,44.43827999394828,23.892708974437564,86,172,2,6,172,0,8,-105.0,70.5,-47.5,192878,358,0,32,86,15,77,5.0,1801944,1045.448132,nan,1.801944,nan,6,6048,1734960,12,0,0,6,792,384,96,408,102,198,6,60144,358,6
547,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,1,562500.0,36.33323771728987,18.083353920433044,84,168,1,7,168,0,8,-105.0,70.5,-47.5,192878,340,0,32,84,15,76,5.0,2088428,1047.53656,nan,2.088428,nan,7,6264,2024120,14,0,0,7,924,448,112,476,119,231,7,57120,340,7
548,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,2,562500.0,36.58522888503222,19.86455808502127,83,166,2,7,166,0,9,-105.0,70.5,-47.5,192878,386,0,32,83,15,73,5.0,2096876,1049.633436,nan,2.096876,nan,7,6984,2024120,14,0,0,7,924,448,112,476,119,231,7,64848,386,7
549,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,2,562500.0,51.03202579000442,38.86070489477673,80,160,2,6,160,0,8,-105.0,70.5,-47.5,192878,396,0,32,80,15,76,5.0,1809696,1051.443132,nan,1.809696,nan,6,7416,1734960,12,0,0,6,792,384,96,408,102,198,6,66528,396,6
550,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,2,562500.0,31.857885973967473,18.72411883777795,71,142,2,6,142,0,8,-105.0,70.5,-47.5,192878,362,0,32,71,13,68,5.0,1802040,1053.245172,nan,1.80204,nan,6,5472,1734960,12,0,0,6,792,384,96,408,102,198,6,60816,362,6
551,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.75546500629616,39.69702186888601,67,134,0,5,134,0,5,-105.0,70.5,-47.5,192878,406,0,32,67,14,64,5.0,1520284,1054.765456,nan,1.520284,nan,5,5616,1445800,10,0,0,5,660,320,80,340,85,165,5,68208,406,5
552,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.75608683458932,22.155742214092985,66,132,4,9,132,0,13,-105.0,70.5,-47.5,192878,271,0,32,66,14,63,5.0,2655204,1057.42066,nan,2.655204,nan,9,6048,2602440,18,0,0,9,1188,576,144,612,153,297,9,45528,271,9
553,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,50.527849079675654,28.120259362784765,64,128,0,5,128,0,5,-105.0,70.5,-47.5,192878,331,0,32,64,13,57,5.0,1507828,1058.928488,nan,1.507828,nan,5,5760,1445800,10,0,0,5,660,320,80,340,85,165,5,55608,331,5
554,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,3,562500.0,36.31406866199493,27.2013561457276,60,120,3,8,120,0,11,-105.0,70.5,-47.5,192878,470,0,32,60,14,55,5.0,2399416,1061.327904,nan,2.399416,nan,8,6120,2313280,16,0,0,8,1056,512,128,544,136,264,8,78960,470,8
555,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,4,505011.9530314372,27.774455132143526,7.1266290209222385,57,114,4,10,114,0,14,-105.0,70.5,-47.5,192878,412,0,32,57,12,54,5.0,2966816,1064.29472,nan,2.966816,nan,10,4680,2891600,20,0,0,10,1320,640,160,680,170,330,10,69216,412,10
556,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,4,562500.0,49.88750489710395,23.395539579755315,54,108,4,6,108,0,10,-105.0,70.5,-47.5,192878,287,0,32,54,12,52,5.0,1787784,1066.082504,nan,1.787784,nan,6,3816,1734960,12,0,0,6,792,384,96,408,102,198,6,48216,287,6
557,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,4,562500.0,41.06169939871478,18.400871941001377,58,116,4,8,116,0,12,-105.0,70.5,-47.5,192878,311,0,32,58,13,55,5.0,2371264,1068.453768,nan,2.371264,nan,8,4680,2313280,16,0,0,8,1056,512,128,544,136,264,8,52248,311,8
558,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,3,562500.0,38.89498804516487,22.85444700164455,61,122,3,7,122,0,10,-105.0,70.5,-47.5,192878,264,0,32,61,13,58,5.0,2074580,1070.528348,nan,2.07458,nan,7,5184,2024120,14,0,0,7,924,448,112,476,119,231,7,44352,264,7
559,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,5,513184.6646546027,23.63936599203179,12.763549492468345,67,134,5,9,134,0,14,-105.0,70.5,-47.5,192878,431,0,32,67,13,61,5.0,2682444,1073.210792,nan,2.682444,nan,9,6408,2602440,18,0,0,9,1188,576,144,612,153,297,9,72408,431,9
560,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,1,562500.0,58.391187662004754,47.994847836794854,69,138,1,4,138,0,5,-105.0,70.5,-47.5,192878,487,0,32,69,12,65,5.0,1243520,1074.454312,nan,1.24352,nan,4,4536,1156640,8,0,0,4,528,256,64,272,68,132,4,81816,487,4
561,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,0,539221.3954862505,33.24793342811995,11.368649926672237,75,150,0,8,150,0,8,-105.0,70.5,-47.5,192878,443,0,32,75,13,74,5.0,2394664,1076.848976,nan,2.394664,nan,8,5904,2313280,16,0,0,8,1056,512,128,544,136,264,8,74424,443,8
562,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.32595624489635,19.956753032772802,79,158,1,5,158,0,6,-105.0,70.5,-47.5,192878,479,0,32,79,14,76,5.0,1532548,1078.381524,nan,1.532548,nan,5,5616,1445800,10,0,0,5,660,320,80,340,85,165,5,80472,479,5
563,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,2,562500.0,23.724559576340155,21.041912439497878,75,150,2,2,150,0,4,-105.0,70.5,-47.5,192878,399,0,32,75,13,72,5.0,651376,1079.0329,nan,0.651376,nan,2,5760,578320,4,0,0,2,264,128,32,136,34,66,2,67032,399,2
564,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,3,562500.0,49.49627758591722,39.96800135235975,73,146,3,5,146,0,8,-105.0,70.5,-47.5,192878,456,0,32,73,14,70,5.0,1531564,1080.564464,nan,1.531564,nan,5,8496,1445800,10,0,0,5,660,320,80,340,85,165,5,76608,456,5
565,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,3,562500.0,43.338902108512265,23.656038725875277,73,146,3,6,146,0,9,-105.0,70.5,-47.5,192878,384,0,32,73,13,69,5.0,1807968,1082.372432,nan,1.807968,nan,6,7704,1734960,12,0,0,6,792,384,96,408,102,198,6,64512,384,6
566,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,518764.84883324336,29.33311907854487,8.699212284579774,71,142,1,9,142,0,10,-105.0,70.5,-47.5,192878,304,0,32,71,12,70,5.0,2662188,1085.03462,nan,2.662188,nan,9,7488,2602440,18,0,0,9,1188,576,144,612,153,297,9,51072,304,9
567,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,1,525951.4009447066,36.498091573420936,7.768299553427074,77,154,1,8,154,0,9,-105.0,70.5,-47.5,192878,387,0,32,77,13,74,5.0,2386768,1087.421388,nan,2.386768,nan,8,7416,2313280,16,0,0,8,1056,512,128,544,136,264,8,65016,387,8
568,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.81154757017625,39.8932664699909,73,146,1,4,146,0,5,-105.0,70.5,-47.5,192878,483,0,32,73,13,69,5.0,1244288,1088.665676,nan,1.244288,nan,4,5976,1156640,8,0,0,4,528,256,64,272,68,132,4,81144,483,4
569,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,6,543398.5696005865,34.82703999514324,11.854094686943599,75,150,6,8,150,0,14,-105.0,70.5,-47.5,192878,495,0,32,75,13,72,5.0,2404912,1091.070588,nan,2.404912,nan,8,7416,2313280,16,0,0,8,1056,512,128,544,136,264,8,83160,495,8
570,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.335103709704896,18.53774725486508,77,154,1,4,154,0,5,-105.0,70.5,-47.5,192878,395,0,32,77,15,77,5.0,1229792,1092.30038,nan,1.229792,nan,4,6264,1156640,8,0,0,4,528,256,64,272,68,132,4,66360,395,4
571,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,4,562500.0,40.97684060784166,18.341468649993693,75,150,4,9,150,0,13,-105.0,70.5,-47.5,192878,525,0,32,75,13,70,5.0,2698092,1094.998472,nan,2.698092,nan,9,6264,2602440,18,0,0,9,1188,576,144,612,153,297,9,88200,525,9
572,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.88957332790729,21.235158681348928,78,156,0,5,156,0,5,-105.0,70.5,-47.5,192878,476,0,32,78,13,75,5.0,1532260,1096.530732,nan,1.53226,nan,5,5832,1445800,10,0,0,5,660,320,80,340,85,165,5,79968,476,5
573,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.606333368865286,19.01040629205684,80,160,0,4,160,0,4,-105.0,70.5,-47.5,192878,402,0,32,80,12,75,5.0,1230824,1097.761556,nan,1.230824,nan,4,6120,1156640,8,0,0,4,528,256,64,272,68,132,4,67536,402,4
574,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.4468321151855,32.03581291083834,82,164,1,4,164,0,5,-105.0,70.5,-47.5,192878,334,0,32,82,10,78,5.0,1220912,1098.982468,nan,1.220912,nan,4,7632,1156640,8,0,0,4,528,256,64,272,68,132,4,56112,334,4
575,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.19167351006152,33.61614728083233,86,172,0,6,172,0,6,-105.0,70.5,-47.5,192878,388,0,32,86,12,81,5.0,1808928,1100.791396,nan,1.808928,nan,6,7992,1734960,12,0,0,6,792,384,96,408,102,198,6,65184,388,6
576,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,1,495843.2886990628,24.837696644525366,8.697701001864543,92,184,1,8,184,0,9,-105.0,70.5,-47.5,192878,359,0,32,92,13,87,5.0,2383576,1103.174972,nan,2.383576,nan,8,8928,2313280,16,0,0,8,1056,512,128,544,136,264,8,60312,359,8
577,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,1,562500.0,39.538162705155045,22.116909634473195,96,192,1,7,192,0,8,-105.0,70.5,-47.5,192878,430,0,32,96,14,92,5.0,2105996,1105.280968,nan,2.105996,nan,7,8712,2024120,14,0,0,7,924,448,112,476,119,231,7,72240,430,7
578,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,2,504066.26922080875,36.640208865639494,7.155924796972123,96,192,2,8,192,0,10,-105.0,70.5,-47.5,192878,357,0,32,96,13,92,5.0,2383960,1107.664928,nan,2.38396,nan,8,9648,2313280,16,0,0,8,1056,512,128,544,136,264,8,59976,357,8
579,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,4,470541.36114177684,32.34300672636608,6.618747763210121,97,194,4,7,194,0,11,-105.0,70.5,-47.5,192878,373,0,32,97,14,92,5.0,2097716,1109.762644,nan,2.097716,nan,7,10008,2024120,14,0,0,7,924,448,112,476,119,231,7,62664,373,7
580,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,0,526544.9910302078,35.12990590813192,11.925850073554454,102,204,0,8,204,0,8,-105.0,70.5,-47.5,192878,390,0,32,102,15,98,5.0,2389432,1112.152076,nan,2.389432,nan,8,9576,2313280,16,0,0,8,1056,512,128,544,136,264,8,65520,390,8
581,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,2,562500.0,39.78712636551621,18.39010517209455,111,222,2,6,222,0,8,-105.0,70.5,-47.5,192878,362,0,32,111,14,108,5.0,1806936,1113.959012,nan,1.806936,nan,6,10368,1734960,12,0,0,6,792,384,96,408,102,198,6,60816,362,6
582,-47.5,57.5,242,121,0,0.0,0.0,0,0.0,57.5,4,562500.0,58.79291992060929,48.93723380053145,121,242,4,5,242,0,9,-105.0,70.5,-47.5,192878,565,0,32,121,15,116,5.0,1553620,1115.512632,nan,1.55362,nan,5,12240,1445800,10,0,0,5,660,320,80,340,85,165,5,94920,565,5
583,-47.5,57.5,238,119,0,0.0,0.0,0,0.0,57.5,1,562500.0,56.70148470670773,47.535635837120594,119,238,1,5,238,0,6,-105.0,70.5,-47.5,192878,526,0,32,119,16,116,5.0,1546924,1117.059556,nan,1.546924,nan,5,12096,1445800,10,0,0,5,660,320,80,340,85,165,5,88368,526,5
584,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,4,562500.0,48.71024700699536,23.16645695059764,113,226,4,6,226,0,10,-105.0,70.5,-47.5,192878,531,0,32,113,16,110,5.0,1838280,1118.897836,nan,1.83828,nan,6,13320,1734960,12,0,0,6,792,384,96,408,102,198,6,89208,531,6
585,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,5,562500.0,53.03166289863199,42.14609304459187,102,204,5,4,204,0,9,-105.0,70.5,-47.5,192878,448,0,32,102,13,98,5.0,1244096,1120.141932,nan,1.244096,nan,4,11664,1156640,8,0,0,4,528,256,64,272,68,132,4,75264,448,4
586,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,3,562500.0,34.409302701958445,18.54159470952815,98,196,3,7,196,0,10,-105.0,70.5,-47.5,192878,435,0,32,98,14,91,5.0,2110292,1122.252224,nan,2.110292,nan,7,12168,2024120,14,0,0,7,924,448,112,476,119,231,7,73080,435,7
587,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.772288973262725,20.632228431883295,101,202,4,7,202,0,11,-105.0,70.5,-47.5,192878,350,0,32,101,12,93,5.0,2095148,1124.347372,nan,2.095148,nan,7,11304,2024120,14,0,0,7,924,448,112,476,119,231,7,58800,350,7
588,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,1,516181.7435462555,45.02834840074364,9.940261886467116,102,204,1,5,204,0,6,-105.0,70.5,-47.5,192878,347,0,32,102,14,98,5.0,1516060,1125.863432,nan,1.51606,nan,5,11304,1445800,10,0,0,5,660,320,80,340,85,165,5,58296,347,5
589,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,4,557190.7169899555,33.19056658588734,15.56416035996715,108,216,5,9,216,1,14,-105.0,70.5,-47.5,192878,344,0,32,108,13,101,5.0,2674884,1128.538316,nan,2.674884,nan,9,13464,2602440,18,0,0,9,1188,576,144,612,153,297,9,57792,344,9
590,-47.5,57.5,208,104,0,0.0,0.0,0,0.0,57.5,1,540226.0564181639,41.40405175652423,11.404463253893432,104,208,1,6,208,0,7,-105.0,70.5,-47.5,192878,464,0,32,104,14,99,5.0,1824000,1130.362316,nan,1.824,nan,6,10296,1734960,12,0,0,6,792,384,96,408,102,198,6,77952,464,6
591,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,3,533171.6840731172,29.541333815080197,9.906226676847051,97,194,4,10,194,1,14,-105.0,70.5,-47.5,192878,395,0,32,97,15,95,5.0,2969072,1133.331388,nan,2.969072,nan,10,9792,2891600,20,0,0,10,1320,640,160,680,170,330,10,66360,395,10
592,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,4,548198.9748211333,38.59365289159491,12.303035041559252,100,200,4,6,200,0,10,-105.0,70.5,-47.5,192878,407,0,32,100,14,96,5.0,1813056,1135.144444,nan,1.813056,nan,6,8928,1734960,12,0,0,6,792,384,96,408,102,198,6,68376,407,6
593,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,2,562500.0,39.08972026539656,18.789028779463276,94,188,2,8,188,0,10,-105.0,70.5,-47.5,192878,346,0,32,94,14,91,5.0,2381536,1137.52598,nan,2.381536,nan,8,9072,2313280,16,0,0,8,1056,512,128,544,136,264,8,58128,346,8
594,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,0,562500.0,36.28542996383184,21.547948246721123,81,162,0,3,162,0,3,-105.0,70.5,-47.5,192878,355,0,32,81,12,77,5.0,935364,1138.461344,nan,0.935364,nan,3,7848,867480,6,0,0,3,396,192,48,204,51,99,3,59640,355,3
595,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,2,562500.0,35.269077272010634,21.54017403043462,89,178,3,8,178,1,11,-105.0,70.5,-47.5,192878,432,0,32,89,14,83,5.0,2395552,1140.856896,nan,2.395552,nan,8,8640,2313280,16,0,0,8,1056,512,128,544,136,264,8,72576,432,8
596,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,4,562500.0,39.36506356420558,24.981337316439244,86,172,4,5,172,0,9,-105.0,70.5,-47.5,192878,555,0,32,86,15,84,5.0,1548700,1142.405596,nan,1.5487,nan,5,9000,1445800,10,0,0,5,660,320,80,340,85,165,5,93240,555,5
597,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,2,562500.0,54.6751819671834,40.43257857623188,91,182,2,4,182,0,6,-105.0,70.5,-47.5,192878,402,0,32,91,15,88,5.0,1233488,1143.639084,nan,1.233488,nan,4,8784,1156640,8,0,0,4,528,256,64,272,68,132,4,67536,402,4
598,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,3,562500.0,43.18063183881486,28.678274803595045,86,172,3,8,172,0,11,-105.0,70.5,-47.5,192878,498,0,32,86,15,81,5.0,2406928,1146.046012,nan,2.406928,nan,8,8928,2313280,16,0,0,8,1056,512,128,544,136,264,8,83664,498,8
599,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,2,552949.1309482597,29.529037518704765,14.347617368706288,79,158,2,9,158,0,11,-105.0,70.5,-47.5,192878,566,0,32,79,15,74,5.0,2706636,1148.752648,nan,2.706636,nan,9,7920,2602440,18,0,0,9,1188,576,144,612,153,297,9,95088,566,9
600,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.493543364191275,34.162756654188186,78,156,2,7,156,0,9,-105.0,70.5,-47.5,192878,475,0,32,78,14,74,5.0,2112836,1150.865484,nan,2.112836,nan,7,7992,2024120,14,0,0,7,924,448,112,476,119,231,7,79800,475,7
601,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,2,464312.2340558888,37.781073833654716,6.190147816546379,75,150,2,6,150,0,8,-105.0,70.5,-47.5,192878,374,0,32,75,13,72,5.0,1806720,1152.672204,nan,1.80672,nan,6,8136,1734960,12,0,0,6,792,384,96,408,102,198,6,62832,374,6
602,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,4,562500.0,46.68292656867253,19.837261590965632,77,154,4,7,154,0,11,-105.0,70.5,-47.5,192878,379,0,32,77,15,73,5.0,2096348,1154.768552,nan,2.096348,nan,7,7632,2024120,14,0,0,7,924,448,112,476,119,231,7,63672,379,7
603,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,4,562074.7320583905,29.926851694856506,17.660271682756743,78,156,4,12,156,0,16,-105.0,70.5,-47.5,192878,353,0,32,78,14,76,5.0,3538008,1158.30656,nan,3.538008,nan,12,7200,3469920,24,0,0,12,1584,768,192,816,204,396,12,59304,353,12
604,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.04707460193496,18.142114085286426,74,148,1,5,148,0,6,-105.0,70.5,-47.5,192878,265,0,32,74,13,69,5.0,1496812,1159.803372,nan,1.496812,nan,5,5832,1445800,10,0,0,5,660,320,80,340,85,165,5,44520,265,5
605,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.130293724194836,23.561255760234246,68,136,2,6,136,0,8,-105.0,70.5,-47.5,192878,377,0,32,68,14,61,5.0,1804992,1161.608364,nan,1.804992,nan,6,5904,1734960,12,0,0,6,792,384,96,408,102,198,6,63336,377,6
606,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.39758350817381,29.227657129155503,57,114,1,4,114,0,5,-105.0,70.5,-47.5,192878,355,0,32,57,16,54,5.0,1222208,1162.830572,nan,1.222208,nan,4,5400,1156640,8,0,0,4,528,256,64,272,68,132,4,59640,355,4
