step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
535,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.71783347717875,20.891067170994088,72,144,1,6,144,0,7,-105.0,70.5,-47.5,192878,251,0,32,72,14,54,5.0,1780656,625.873024,nan,1.780656,nan,6,2736,1734960,12,0,0,6,792,384,96,408,102,198,6,42168,251,6
536,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.491599255253654,19.297124122637324,73,146,0,4,146,0,4,-105.0,70.5,-47.5,192878,297,0,32,73,15,57,5.0,1208936,627.08196,nan,1.208936,nan,4,1872,1156640,8,0,0,4,528,256,64,272,68,132,4,49896,297,4
537,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,0,562500.0,56.06332782053926,50.89032610412389,73,146,0,4,146,0,4,-105.0,70.5,-47.5,192878,234,0,32,73,16,62,5.0,1198280,628.28024,nan,1.19828,nan,4,1800,1156640,8,0,0,4,528,256,64,272,68,132,4,39312,234,4
538,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,1,562500.0,68.08797073364258,68.08797073364258,74,148,1,1,148,0,2,-105.0,70.5,-47.5,192878,219,0,32,74,14,60,5.0,328028,628.608268,nan,0.328028,nan,1,1944,289160,2,0,0,1,132,64,16,68,17,33,1,36792,219,1
539,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.24794509629489,21.212730102824644,73,146,2,5,146,0,7,-105.0,70.5,-47.5,192878,274,0,32,73,16,54,5.0,1495444,630.103712,nan,1.495444,nan,5,2952,1445800,10,0,0,5,660,320,80,340,85,165,5,46032,274,5
540,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,2,562500.0,52.21345792453271,47.533195120988346,72,144,2,3,144,0,5,-105.0,70.5,-47.5,192878,279,0,32,72,17,61,5.0,917484,631.021196,nan,0.917484,nan,3,2736,867480,6,0,0,3,396,192,48,204,51,99,3,46872,279,3
541,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.160699534819265,20.72160432612163,78,156,1,4,156,0,5,-105.0,70.5,-47.5,192878,278,0,32,78,16,66,5.0,1207040,632.228236,nan,1.20704,nan,4,3168,1156640,8,0,0,4,528,256,64,272,68,132,4,46704,278,4
542,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.63017466301645,27.95405669868274,73,146,1,4,146,0,5,-105.0,70.5,-47.5,192878,246,0,32,73,16,62,5.0,1201304,633.42954,nan,1.201304,nan,4,2808,1156640,8,0,0,4,528,256,64,272,68,132,4,41328,246,4
543,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.484684118665086,18.658677240878635,77,154,1,4,154,0,5,-105.0,70.5,-47.5,192878,262,0,32,77,15,65,5.0,1204064,634.633604,nan,1.204064,nan,4,2880,1156640,8,0,0,4,528,256,64,272,68,132,4,44016,262,4
544,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,2,562500.0,37.52358501150701,25.277459927817393,77,154,2,4,154,0,6,-105.0,70.5,-47.5,192878,236,0,32,77,16,67,5.0,1199840,635.833444,nan,1.19984,nan,4,3024,1156640,8,0,0,4,528,256,64,272,68,132,4,39648,236,4
545,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.87264937441243,28.910274062094995,86,172,1,5,172,0,6,-105.0,70.5,-47.5,192878,322,0,32,86,16,75,5.0,1503940,637.337384,nan,1.50394,nan,5,3384,1445800,10,0,0,5,660,320,80,340,85,165,5,54096,322,5
546,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,1,562500.0,27.87850446069229,18.127267319734276,86,172,1,5,172,0,6,-105.0,70.5,-47.5,192878,280,0,32,86,13,65,5.0,1496380,638.833764,nan,1.49638,nan,5,2880,1445800,10,0,0,5,660,320,80,340,85,165,5,47040,280,5
547,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.79461860656738,64.66923141479492,84,168,0,2,168,0,2,-105.0,70.5,-47.5,192878,282,0,32,84,16,75,5.0,628336,639.4621,nan,0.628336,nan,2,2376,578320,4,0,0,2,264,128,32,136,34,66,2,47376,282,2
548,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.72930244858011,31.096865241050622,83,166,0,3,166,0,3,-105.0,70.5,-47.5,192878,379,0,32,83,16,67,5.0,935004,640.397104,nan,0.935004,nan,3,3456,867480,6,0,0,3,396,192,48,204,51,99,3,63672,379,3
549,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,0,562500.0,54.33863632332656,44.54818587732548,80,160,0,4,160,0,4,-105.0,70.5,-47.5,192878,366,0,32,80,14,62,5.0,1222616,641.61972,nan,1.222616,nan,4,3960,1156640,8,0,0,4,528,256,64,272,68,132,4,61488,366,4
550,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,562500.0,29.279575967841634,18.590786622316465,71,142,1,5,142,0,6,-105.0,70.5,-47.5,192878,250,0,32,71,12,58,5.0,1491484,643.111204,nan,1.491484,nan,5,3024,1445800,10,0,0,5,660,320,80,340,85,165,5,42000,250,5
551,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.99565887451172,67.99565887451172,67,134,1,1,134,0,2,-105.0,70.5,-47.5,192878,268,0,32,67,13,55,5.0,336404,643.447608,nan,0.336404,nan,1,2088,289160,2,0,0,1,132,64,16,68,17,33,1,45024,268,1
552,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.50251507760791,19.702409369218756,66,132,0,8,132,0,8,-105.0,70.5,-47.5,192878,258,0,32,66,12,55,5.0,2360488,645.808096,nan,2.360488,nan,8,2808,2313280,16,0,0,8,1056,512,128,544,136,264,8,43344,258,8
553,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.79172085081842,25.953932103819504,64,128,0,4,128,0,4,-105.0,70.5,-47.5,192878,281,0,32,64,14,57,5.0,1206248,647.014344,nan,1.206248,nan,4,1872,1156640,8,0,0,4,528,256,64,272,68,132,4,47208,281,4
554,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,48.70833359147057,28.45014950254425,60,120,0,5,120,0,5,-105.0,70.5,-47.5,192878,275,0,32,60,13,55,5.0,1494316,648.50866,nan,1.494316,nan,5,1656,1445800,10,0,0,5,660,320,80,340,85,165,5,46200,275,5
555,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,0,562500.0,54.84702401716131,44.42942894561263,57,114,0,5,114,0,5,-105.0,70.5,-47.5,192878,331,0,32,57,14,52,5.0,1503436,650.012096,nan,1.503436,nan,5,1368,1445800,10,0,0,5,660,320,80,340,85,165,5,55608,331,5
556,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.488731710737774,59.535850524902344,54,108,0,5,108,0,5,-105.0,70.5,-47.5,192878,200,0,32,54,10,48,5.0,1481428,651.493524,nan,1.481428,nan,5,1368,1445800,10,0,0,5,660,320,80,340,85,165,5,33600,200,5
557,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.72450351715088,58.456729888916016,58,116,1,2,116,0,3,-105.0,70.5,-47.5,192878,239,0,32,58,12,54,5.0,620392,652.113916,nan,0.620392,nan,2,1656,578320,4,0,0,2,264,128,32,136,34,66,2,40152,239,2
558,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.438437361731395,32.54606783359054,61,122,2,4,122,0,6,-105.0,70.5,-47.5,192878,363,0,32,61,12,53,5.0,1220528,653.334444,nan,1.220528,nan,4,2376,1156640,8,0,0,4,528,256,64,272,68,132,4,60984,363,4
559,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.921791968488,18.149991983763663,67,134,2,6,134,0,8,-105.0,70.5,-47.5,192878,328,0,32,67,13,62,5.0,1793808,655.128252,nan,1.793808,nan,6,2952,1734960,12,0,0,6,792,384,96,408,102,198,6,55104,328,6
560,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.0534865061442,58.312252044677734,69,138,0,3,138,0,3,-105.0,70.5,-47.5,192878,444,0,32,69,12,62,5.0,944556,656.072808,nan,0.944556,nan,3,2088,867480,6,0,0,3,396,192,48,204,51,99,3,74592,444,3
561,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.47810935974121,58.42459487915039,75,150,0,2,150,0,2,-105.0,70.5,-47.5,192878,407,0,32,75,14,74,5.0,649624,656.722432,nan,0.649624,nan,2,2664,578320,4,0,0,2,264,128,32,136,34,66,2,68376,407,2
562,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.96494674682617,60.156211853027344,79,158,0,2,158,0,2,-105.0,70.5,-47.5,192878,364,0,32,79,13,75,5.0,642256,657.364688,nan,0.642256,nan,2,2520,578320,4,0,0,2,264,128,32,136,34,66,2,61152,364,2
563,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.18763958586554,29.769403006973228,75,150,2,4,150,0,6,-105.0,70.5,-47.5,192878,336,0,32,75,13,71,5.0,1215776,658.580464,nan,1.215776,nan,4,2160,1156640,8,0,0,4,528,256,64,272,68,132,4,56448,336,4
564,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,1,507924.37818801636,41.49018805969403,10.690264981700574,73,146,1,6,146,0,7,-105.0,70.5,-47.5,192878,348,0,32,73,15,70,5.0,1797600,660.378064,nan,1.7976,nan,6,3384,1734960,12,0,0,6,792,384,96,408,102,198,6,58464,348,6
565,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,2,562500.0,33.73617914559675,18.991732805975722,73,146,2,4,146,0,6,-105.0,70.5,-47.5,192878,251,0,32,73,12,67,5.0,1201640,661.579704,nan,1.20164,nan,4,2304,1156640,8,0,0,4,528,256,64,272,68,132,4,42168,251,4
566,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.12458786966848,31.630307533377405,71,142,1,5,142,0,6,-105.0,70.5,-47.5,192878,286,0,32,71,13,64,5.0,1497172,663.076876,nan,1.497172,nan,5,2664,1445800,10,0,0,5,660,320,80,340,85,165,5,48048,286,5
567,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,1,562500.0,55.882548349843674,37.16559237321669,77,154,1,5,154,0,6,-105.0,70.5,-47.5,192878,366,0,32,77,13,72,5.0,1510612,664.587488,nan,1.510612,nan,5,2664,1445800,10,0,0,5,660,320,80,340,85,165,5,61488,366,5
568,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.34300422668457,59.386871337890625,73,146,1,2,146,0,3,-105.0,70.5,-47.5,192878,374,0,32,73,13,66,5.0,643216,665.230704,nan,0.643216,nan,2,1800,578320,4,0,0,2,264,128,32,136,34,66,2,62832,374,2
569,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,1,562500.0,65.02890396118164,59.76850891113281,75,150,1,3,150,0,4,-105.0,70.5,-47.5,192878,487,0,32,75,12,68,5.0,952788,666.183492,nan,0.952788,nan,3,3096,867480,6,0,0,3,396,192,48,204,51,99,3,81816,487,3
570,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.51779365539551,61.79581832885742,77,154,0,2,154,0,2,-105.0,70.5,-47.5,192878,397,0,32,77,13,74,5.0,647872,666.831364,nan,0.647872,nan,2,2592,578320,4,0,0,2,264,128,32,136,34,66,2,66696,397,2
571,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.12085326724205,28.784699171960728,75,150,0,3,150,0,3,-105.0,70.5,-47.5,192878,469,0,32,75,14,69,5.0,949404,667.780768,nan,0.949404,nan,3,2736,867480,6,0,0,3,396,192,48,204,51,99,3,78792,469,3
572,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.93748764478755,20.213775965204395,78,156,0,4,156,0,4,-105.0,70.5,-47.5,192878,291,0,32,78,12,75,5.0,1208648,668.989416,nan,1.208648,nan,4,2592,1156640,8,0,0,4,528,256,64,272,68,132,4,48888,291,4
573,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,1,562500.0,28.20932946634688,18.231903483015167,80,160,1,2,160,0,3,-105.0,70.5,-47.5,192878,394,0,32,80,12,71,5.0,647728,669.637144,nan,0.647728,nan,2,2952,578320,4,0,0,2,264,128,32,136,34,66,2,66192,394,2
574,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.70962286762873,46.138532521535765,82,164,1,5,164,0,6,-105.0,70.5,-47.5,192878,339,0,32,82,11,74,5.0,1506652,671.143796,nan,1.506652,nan,5,3240,1445800,10,0,0,5,660,320,80,340,85,165,5,56952,339,5
575,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,1,562500.0,23.335872747073825,18.245348625592253,86,172,1,3,172,0,4,-105.0,70.5,-47.5,192878,170,0,32,86,12,80,5.0,899604,672.0434,nan,0.899604,nan,3,3168,867480,6,0,0,3,396,192,48,204,51,99,3,28560,170,3
576,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.78283774373019,35.94717476037358,92,184,2,3,184,0,5,-105.0,70.5,-47.5,192878,290,0,32,92,12,81,5.0,920412,672.963812,nan,0.920412,nan,3,3816,867480,6,0,0,3,396,192,48,204,51,99,3,48720,290,3
577,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.305278652270374,19.535028893551182,96,192,3,4,192,0,7,-105.0,70.5,-47.5,192878,336,0,32,96,13,86,5.0,1218296,674.182108,nan,1.218296,nan,4,4680,1156640,8,0,0,4,528,256,64,272,68,132,4,56448,336,4
578,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.09346168430366,21.278675628426246,96,192,1,5,192,0,6,-105.0,70.5,-47.5,192878,298,0,32,96,13,89,5.0,1500772,675.68288,nan,1.500772,nan,5,4248,1445800,10,0,0,5,660,320,80,340,85,165,5,50064,298,5
579,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,2,562500.0,46.60713259864647,30.073927257936575,97,194,2,5,194,0,7,-105.0,70.5,-47.5,192878,274,0,32,97,12,89,5.0,1496812,677.179692,nan,1.496812,nan,5,4320,1445800,10,0,0,5,660,320,80,340,85,165,5,46032,274,5
580,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.53498764666854,20.296917813618165,102,204,0,5,204,0,5,-105.0,70.5,-47.5,192878,388,0,32,102,16,97,5.0,1514812,678.694504,nan,1.514812,nan,5,3168,1445800,10,0,0,5,660,320,80,340,85,165,5,65184,388,5
581,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.82502365112305,59.82502365112305,111,222,1,1,222,0,2,-105.0,70.5,-47.5,192878,363,0,32,111,14,102,5.0,352724,679.047228,nan,0.352724,nan,1,2448,289160,2,0,0,1,132,64,16,68,17,33,1,60984,363,1
582,-47.5,57.5,242,121,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.49394160016866,40.24007729054769,121,242,1,3,242,0,4,-105.0,70.5,-47.5,192878,472,0,32,121,15,116,5.0,951348,679.998576,nan,0.951348,nan,3,4176,867480,6,0,0,3,396,192,48,204,51,99,3,79296,472,3
583,-47.5,57.5,238,119,0,0.0,0.0,0,0.0,57.5,2,562500.0,57.69372935644746,41.89409453174623,119,238,2,5,238,0,7,-105.0,70.5,-47.5,192878,453,0,32,119,14,113,5.0,1527748,681.526324,nan,1.527748,nan,5,5184,1445800,10,0,0,5,660,320,80,340,85,165,5,76104,453,5
584,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,1,562500.0,36.20365899116822,18.292907580829894,113,226,1,5,226,0,6,-105.0,70.5,-47.5,192878,488,0,32,113,15,109,5.0,1532548,683.058872,nan,1.532548,nan,5,4104,1445800,10,0,0,5,660,320,80,340,85,165,5,81984,488,5
585,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.88869285130599,20.68391562687352,102,204,1,5,204,0,6,-105.0,70.5,-47.5,192878,348,0,32,102,13,99,5.0,1508452,684.567324,nan,1.508452,nan,5,3528,1445800,10,0,0,5,660,320,80,340,85,165,5,58464,348,5
586,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,2,562500.0,69.82191276550293,67.52747344970703,98,196,2,2,196,0,4,-105.0,70.5,-47.5,192878,391,0,32,98,16,93,5.0,647512,685.214836,nan,0.647512,nan,2,3240,578320,4,0,0,2,264,128,32,136,34,66,2,65688,391,2
587,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.91260833187688,18.027925848996375,101,202,2,4,202,0,6,-105.0,70.5,-47.5,192878,435,0,32,101,15,91,5.0,1234568,686.449404,nan,1.234568,nan,4,4320,1156640,8,0,0,4,528,256,64,272,68,132,4,73080,435,4
588,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.4467658996582,58.10285568237305,102,204,0,2,204,0,2,-105.0,70.5,-47.5,192878,329,0,32,102,14,96,5.0,638104,687.087508,nan,0.638104,nan,2,4248,578320,4,0,0,2,264,128,32,136,34,66,2,55272,329,2
589,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.24329979874369,34.27281355979251,108,216,1,7,216,0,8,-105.0,70.5,-47.5,192878,318,0,32,108,13,99,5.0,2084084,689.171592,nan,2.084084,nan,7,5616,2024120,14,0,0,7,924,448,112,476,119,231,7,53424,318,7
590,-47.5,57.5,208,104,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.83089065551758,59.57664489746094,104,208,1,2,208,0,3,-105.0,70.5,-47.5,192878,393,0,32,104,15,97,5.0,648064,689.819656,nan,0.648064,nan,2,3456,578320,4,0,0,2,264,128,32,136,34,66,2,66024,393,2
591,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,1,562500.0,39.562077375854216,28.284682706873134,97,194,1,3,194,0,4,-105.0,70.5,-47.5,192878,337,0,32,97,14,90,5.0,928740,690.748396,nan,0.92874,nan,3,4248,867480,6,0,0,3,396,192,48,204,51,99,3,56616,337,3
592,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,1,562500.0,66.17073440551758,65.08444595336914,100,200,1,3,200,0,4,-105.0,70.5,-47.5,192878,376,0,32,100,14,91,5.0,935364,691.68376,nan,0.935364,nan,3,4320,867480,6,0,0,3,396,192,48,204,51,99,3,63168,376,3
593,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.721863428751625,58.079891204833984,94,188,0,3,188,0,3,-105.0,70.5,-47.5,192878,337,0,32,94,14,87,5.0,928236,692.611996,nan,0.928236,nan,3,3744,867480,6,0,0,3,396,192,48,204,51,99,3,56616,337,3
594,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.34547710912083,24.00730510377407,81,162,1,5,162,0,6,-105.0,70.5,-47.5,192878,298,0,32,81,12,75,5.0,1500556,694.112552,nan,1.500556,nan,5,4032,1445800,10,0,0,5,660,320,80,340,85,165,5,50064,298,5
595,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.578385294705186,31.6593812501422,89,178,1,6,178,0,7,-105.0,70.5,-47.5,192878,201,0,32,89,12,78,5.0,1772760,695.885312,nan,1.77276,nan,6,3240,1734960,12,0,0,6,792,384,96,408,102,198,6,33768,201,6
596,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.776853479152905,20.71238277559266,86,172,1,4,172,0,5,-105.0,70.5,-47.5,192878,352,0,32,86,14,78,5.0,1219256,697.104568,nan,1.219256,nan,4,2952,1156640,8,0,0,4,528,256,64,272,68,132,4,59136,352,4
597,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,1,562500.0,34.683135807062854,20.85165414659654,91,182,1,4,182,0,5,-105.0,70.5,-47.5,192878,365,0,32,91,16,87,5.0,1221224,698.325792,nan,1.221224,nan,4,2736,1156640,8,0,0,4,528,256,64,272,68,132,4,61320,365,4
598,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,1,562500.0,33.28741030477839,19.886068978763557,86,172,1,4,172,0,5,-105.0,70.5,-47.5,192878,390,0,32,86,16,79,5.0,1224992,699.550784,nan,1.224992,nan,4,2304,1156640,8,0,0,4,528,256,64,272,68,132,4,65520,390,4
599,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,1,562500.0,52.90094825005362,40.54392015738341,79,158,1,4,158,0,5,-105.0,70.5,-47.5,192878,392,0,32,79,15,72,5.0,1225976,700.77676,nan,1.225976,nan,4,2952,1156640,8,0,0,4,528,256,64,272,68,132,4,65856,392,4
600,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.86125603437525,38.67448780182934,78,156,0,5,156,0,5,-105.0,70.5,-47.5,192878,273,0,32,78,14,74,5.0,1494772,702.271532,nan,1.494772,nan,5,2448,1445800,10,0,0,5,660,320,80,340,85,165,5,45864,273,5
601,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.90080782366482,36.42442042404256,75,150,0,3,150,0,3,-105.0,70.5,-47.5,192878,253,0,32,75,13,71,5.0,912540,703.184072,nan,0.91254,nan,3,2160,867480,6,0,0,3,396,192,48,204,51,99,3,42504,253,3
602,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.65256080902984,34.61599160295166,77,154,1,3,154,0,4,-105.0,70.5,-47.5,192878,313,0,32,77,13,68,5.0,922476,704.106548,nan,0.922476,nan,3,2016,867480,6,0,0,3,396,192,48,204,51,99,3,52584,313,3
603,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,0,562500.0,55.65805086926481,40.8945472845065,78,156,0,5,156,0,5,-105.0,70.5,-47.5,192878,312,0,32,78,14,72,5.0,1501900,705.608448,nan,1.5019,nan,5,3024,1445800,10,0,0,5,660,320,80,340,85,165,5,52416,312,5
604,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.74608729255443,18.710908956545353,74,148,0,6,148,0,6,-105.0,70.5,-47.5,192878,301,0,32,74,14,64,5.0,1789632,707.39808,nan,1.789632,nan,6,3312,1734960,12,0,0,6,792,384,96,408,102,198,6,50568,301,6
605,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.26251970864898,19.580944261285364,68,136,0,5,136,0,5,-105.0,70.5,-47.5,192878,316,0,32,68,13,58,5.0,1502356,708.900436,nan,1.502356,nan,5,2808,1445800,10,0,0,5,660,320,80,340,85,165,5,53088,316,5
606,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.296356201171875,59.08888626098633,57,114,0,2,114,0,2,-105.0,70.5,-47.5,192878,298,0,32,57,15,53,5.0,631312,709.531748,nan,0.631312,nan,2,2664,578320,4,0,0,2,264,128,32,136,34,66,2,50064,298,2
607,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.35877874061146,28.985242660500937,59,118,0,4,118,0,4,-105.0,70.5,-47.5,192878,217,0,32,59,12,52,5.0,1196864,710.728612,nan,1.196864,nan,4,3240,1156640,8,0,0,4,528,256,64,272,68,132,4,36456,217,4
608,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,0,562500.0,39.157423055679025,31.888237854762473,56,112,0,4,112,0,4,-105.0,70.5,-47.5,192878,319,0,32,56,13,49,5.0,1213640,711.942252,nan,1.21364,nan,4,2880,1156640,8,0,0,4,528,256,64,272,68,132,4,53592,319,4
609,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,0,562500.0,54.502493455448096,39.474634900816945,62,124,0,5,124,0,5,-105.0,70.5,-47.5,192878,312,0,32,62,12,53,5.0,1501756,713.444008,nan,1.501756,nan,5,2880,1445800,10,0,0,5,660,320,80,340,85,165,5,52416,312,5
610,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,61,122,0,0,122,0,0,-105.0,70.5,-47.5,192878,272,0,32,61,13,55,5.0,47568,713.491576,nan,0.047568,nan,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,45696,272,0
611,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,1,562500.0,52.89515467996212,40.92835217571406,64,128,1,4,128,0,5,-105.0,70.5,-47.5,192878,385,0,32,64,16,55,5.0,1224872,714.716448,nan,1.224872,nan,4,3024,1156640,8,0,0,4,528,256,64,272,68,132,4,64680,385,4
612,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.328681185645145,30.45853162166417,65,130,0,5,130,0,5,-105.0,70.5,-47.5,192878,427,0,32,65,15,58,5.0,1521004,716.237452,nan,1.521004,nan,5,2808,1445800,10,0,0,5,660,320,80,340,85,165,5,71736,427,5
613,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,65,130,0,1,130,0,1,-105.0,70.5,-47.5,192878,335,0,32,65,15,61,5.0,348164,716.585616,nan,0.348164,nan,1,2592,289160,2,0,0,1,132,64,16,68,17,33,1,56280,335,1
614,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,2,562500.0,41.45838016480223,25.93059624946266,65,130,2,6,130,0,8,-105.0,70.5,-47.5,192878,293,0,32,65,14,58,5.0,1788288,718.373904,nan,1.788288,nan,6,3312,1734960,12,0,0,6,792,384,96,408,102,198,6,49224,293,6
615,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.07280921936035,58.552032470703125,61,122,0,2,122,0,2,-105.0,70.5,-47.5,192878,292,0,32,61,14,53,5.0,630160,719.004064,nan,0.63016,nan,2,2520,578320,4,0,0,2,264,128,32,136,34,66,2,49056,292,2
