step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
328,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,25,493526.38446051034,25.803816666008196,6.159816319961467,99,198,27,11,198,2,38,-105.0,70.5,-47.5,192878,594,0,32,99,16,99,5.0,3295900,1133.047436,nan,3.2959,nan,11,13896,3180760,22,0,0,11,1452,704,176,748,187,363,11,99792,594,11
329,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,24,508927.1870332363,20.24952694277448,8.030389408699403,101,202,26,12,202,2,38,-105.0,70.5,-47.5,192878,562,0,32,101,16,98,5.0,3580464,1136.6279,nan,3.580464,nan,12,14544,3469920,24,0,0,12,1584,768,192,816,204,396,12,94416,562,12
330,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,24,519755.57458639744,22.501501005409786,7.582073965072814,99,198,25,13,198,1,38,-105.0,70.5,-47.5,192878,546,0,32,99,16,98,5.0,3866780,1140.49468,nan,3.86678,nan,13,14256,3759080,26,0,0,13,1716,832,208,884,221,429,13,91728,546,13
331,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,24,519431.7470907762,25.770192526809126,8.3103412678798,93,186,25,11,186,1,36,-105.0,70.5,-47.5,192878,549,0,32,93,14,90,5.0,3287836,1143.782516,nan,3.287836,nan,11,13392,3180760,22,0,0,11,1452,704,176,748,187,363,11,92232,549,11
332,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,19,523274.03471126955,25.006116684598688,12.633497998221419,84,168,21,10,168,2,31,-105.0,70.5,-47.5,192878,409,0,32,84,12,83,5.0,2973728,1146.756244,nan,2.973728,nan,10,12096,2891600,20,0,0,10,1320,640,160,680,170,330,10,68712,409,10
333,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,19,562500.0,27.351318148420255,20.730536358290156,82,164,23,10,164,4,33,-105.0,70.5,-47.5,192878,464,0,32,82,15,79,5.0,2982680,1149.738924,nan,2.98268,nan,10,11808,2891600,20,0,0,10,1320,640,160,680,170,330,10,77952,464,10
334,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,21,515811.2054215446,23.938656572579745,6.492731600276675,76,152,22,11,152,1,33,-105.0,70.5,-47.5,192878,329,0,32,76,12,73,5.0,3248356,1152.98728,nan,3.248356,nan,11,10872,3180760,22,0,0,11,1452,704,176,748,187,363,11,55272,329,11
335,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,23,466871.3913540901,17.57982945596072,6.348972192362932,84,168,23,12,168,0,35,-105.0,70.5,-47.5,192878,340,0,32,84,13,80,5.0,3540144,1156.527424,nan,3.540144,nan,12,11520,3469920,24,0,0,12,1584,768,192,816,204,396,12,57120,340,12
336,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,24,497922.7068448238,17.88194204700628,8.84214316797286,85,170,24,11,170,0,35,-105.0,70.5,-47.5,192878,329,0,32,85,14,83,5.0,3248716,1159.77614,nan,3.248716,nan,11,11232,3180760,22,0,0,11,1452,704,176,748,187,363,11,55272,329,11
337,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,21,462928.3664436624,15.947654061902961,6.562333493773646,81,162,23,12,162,2,35,-105.0,70.5,-47.5,192878,381,0,32,81,14,78,5.0,3546384,1163.322524,nan,3.546384,nan,12,10872,3469920,24,0,0,12,1584,768,192,816,204,396,12,64008,381,12
338,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,23,511747.7776256105,21.708573414041304,6.3194861215720906,81,162,24,11,162,1,35,-105.0,70.5,-47.5,192878,377,0,32,81,15,80,5.0,3257068,1166.579592,nan,3.257068,nan,11,11520,3180760,22,0,0,11,1452,704,176,748,187,363,11,63336,377,11
339,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,23,507186.91975028097,22.052275348298895,10.18251326243572,79,158,23,12,158,0,35,-105.0,70.5,-47.5,192878,455,0,32,79,15,76,5.0,3559320,1170.138912,nan,3.55932,nan,12,11376,3469920,24,0,0,12,1584,768,192,816,204,396,12,76440,455,12
340,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,24,471341.67118855385,18.387275014347,5.173689268742194,79,158,25,12,158,1,37,-105.0,70.5,-47.5,192878,437,0,32,79,15,78,5.0,3556152,1173.695064,nan,3.556152,nan,12,11232,3469920,24,0,0,12,1584,768,192,816,204,396,12,73416,437,12
341,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,23,493482.6217567762,18.52852774600155,9.109642957794131,78,156,25,13,156,2,38,-105.0,70.5,-47.5,192878,477,0,32,78,15,78,5.0,3851804,1177.546868,nan,3.851804,nan,13,10872,3759080,26,0,0,13,1716,832,208,884,221,429,13,80136,477,13
342,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,26,541892.5909408866,20.364181253501723,13.98897266673762,80,160,26,12,160,0,38,-105.0,70.5,-47.5,192878,551,0,32,80,17,78,5.0,3575160,1181.122028,nan,3.57516,nan,12,11088,3469920,24,0,0,12,1584,768,192,816,204,396,12,92568,551,12
343,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,24,528040.7516025841,19.473544294625132,12.507230670427202,81,162,25,13,162,1,38,-105.0,70.5,-47.5,192878,467,0,32,81,17,80,5.0,3850484,1184.972512,nan,3.850484,nan,13,11232,3759080,26,0,0,13,1716,832,208,884,221,429,13,78456,467,13
344,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,26,514895.00497476914,18.97293395704906,7.159035831918042,82,164,26,12,164,0,38,-105.0,70.5,-47.5,192878,461,0,32,82,16,81,5.0,3560256,1188.532768,nan,3.560256,nan,12,11304,3469920,24,0,0,12,1584,768,192,816,204,396,12,77448,461,12
345,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,24,494289.55900498084,19.291917454823203,5.083554531509442,84,168,26,12,168,2,38,-105.0,70.5,-47.5,192878,537,0,32,84,16,82,5.0,3573600,1192.106368,nan,3.5736,nan,12,11880,3469920,24,0,0,12,1584,768,192,816,204,396,12,90216,537,12
346,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,26,522538.45796063397,23.65795173355208,6.449500244876081,76,152,27,11,152,1,38,-105.0,70.5,-47.5,192878,503,0,32,76,14,75,5.0,3277444,1195.383812,nan,3.277444,nan,11,10728,3180760,22,0,0,11,1452,704,176,748,187,363,11,84504,503,11
347,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,26,509452.84531723073,21.911084629468892,5.368996136276072,70,140,26,12,140,0,38,-105.0,70.5,-47.5,192878,524,0,32,70,16,69,5.0,3569400,1198.953212,nan,3.5694,nan,12,9864,3469920,24,0,0,12,1584,768,192,816,204,396,12,88032,524,12
348,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,24,545879.1162956627,22.73456208064303,12.966252260099779,68,136,25,12,136,1,37,-105.0,70.5,-47.5,192878,391,0,32,68,15,67,5.0,3546768,1202.49998,nan,3.546768,nan,12,9576,3469920,24,0,0,12,1584,768,192,816,204,396,12,65688,391,12
349,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,23,515193.85528964805,19.910402951593557,9.007226580777541,65,130,23,13,130,0,36,-105.0,70.5,-47.5,192878,378,0,32,65,15,63,5.0,3833444,1206.333424,nan,3.833444,nan,13,9144,3759080,26,0,0,13,1716,832,208,884,221,429,13,63504,378,13
350,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,23,537780.5701664045,24.508626006587047,8.338734412237635,66,132,24,12,132,1,36,-105.0,70.5,-47.5,192878,298,0,32,66,14,66,5.0,3530856,1209.86428,nan,3.530856,nan,12,9288,3469920,24,0,0,12,1584,768,192,816,204,396,12,50064,298,12
351,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,23,494517.0443366871,18.217282622988005,5.720071779679009,67,134,24,13,134,1,37,-105.0,70.5,-47.5,192878,255,0,32,67,13,65,5.0,3812996,1213.677276,nan,3.812996,nan,13,9360,3759080,26,0,0,13,1716,832,208,884,221,429,13,42840,255,13
352,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,23,548746.4561031215,23.06468339627806,12.402642986848708,70,140,24,12,140,1,36,-105.0,70.5,-47.5,192878,231,0,32,70,14,69,5.0,3519816,1217.197092,nan,3.519816,nan,12,9504,3469920,24,0,0,12,1584,768,192,816,204,396,12,38808,231,12
353,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,25,537578.7569368291,24.701801971953955,12.24427714579792,76,152,25,12,152,0,37,-105.0,70.5,-47.5,192878,187,0,32,76,14,74,5.0,3513000,1220.710092,nan,3.513,nan,12,10080,3469920,24,0,0,12,1584,768,192,816,204,396,12,31416,187,12
354,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,24,550682.3793080618,21.943417772473026,15.809904349987164,75,150,25,12,150,1,37,-105.0,70.5,-47.5,192878,228,0,32,75,14,71,5.0,3520392,1224.230484,nan,3.520392,nan,12,10584,3469920,24,0,0,12,1584,768,192,816,204,396,12,38304,228,12
355,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,24,562500.0,27.556308378255356,19.929256495110142,72,144,25,11,144,1,36,-105.0,70.5,-47.5,192878,299,0,32,72,15,68,5.0,3242812,1227.473296,nan,3.242812,nan,11,10368,3180760,22,0,0,11,1452,704,176,748,187,363,11,50232,299,11
356,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,23,523710.9395803381,20.664294333558093,9.584340271385578,70,140,24,12,140,1,36,-105.0,70.5,-47.5,192878,276,0,32,70,15,66,5.0,3527952,1231.001248,nan,3.527952,nan,12,10080,3469920,24,0,0,12,1584,768,192,816,204,396,12,46368,276,12
357,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,21,502115.8866666973,18.175138174672636,5.5526163665830275,67,134,23,14,134,2,37,-105.0,70.5,-47.5,192878,242,0,32,67,15,65,5.0,4100392,1235.10164,nan,4.100392,nan,14,9648,4048240,28,0,0,14,1848,896,224,952,238,462,14,40656,242,14
358,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,23,510707.04052445665,18.728236219470496,6.529211802422691,69,138,23,14,138,0,37,-105.0,70.5,-47.5,192878,429,0,32,69,15,66,5.0,4132024,1239.233664,nan,4.132024,nan,14,9864,4048240,28,0,0,14,1848,896,224,952,238,462,14,72072,429,14
359,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,26,557525.5114616515,23.567667047621615,16.061242698936017,73,146,26,12,146,0,38,-105.0,70.5,-47.5,192878,393,0,32,73,15,72,5.0,3547752,1242.781416,nan,3.547752,nan,12,10224,3469920,24,0,0,12,1584,768,192,816,204,396,12,66024,393,12
360,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,23,548840.2041115472,20.221264066314276,13.9685063971177,70,140,25,12,140,2,37,-105.0,70.5,-47.5,192878,324,0,32,70,16,69,5.0,3536016,1246.317432,nan,3.536016,nan,12,10080,3469920,24,0,0,12,1584,768,192,816,204,396,12,54432,324,12
361,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,23,518558.4172634997,18.80824050975068,11.101108794999535,76,152,24,13,152,1,37,-105.0,70.5,-47.5,192878,367,0,32,76,16,74,5.0,3833396,1250.150828,nan,3.833396,nan,13,10944,3759080,26,0,0,13,1716,832,208,884,221,429,13,61656,367,13
362,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,24,481211.02384343743,17.162952354470388,5.084430427183591,77,154,24,14,154,0,38,-105.0,70.5,-47.5,192878,386,0,32,77,16,77,5.0,4125952,1254.27678,nan,4.125952,nan,14,11016,4048240,28,0,0,14,1848,896,224,952,238,462,14,64848,386,14
363,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,26,523312.8224910091,20.919957036349714,11.568050830725646,82,164,26,12,164,0,38,-105.0,70.5,-47.5,192878,420,0,32,82,17,81,5.0,3553656,1257.830436,nan,3.553656,nan,12,11592,3469920,24,0,0,12,1584,768,192,816,204,396,12,70560,420,12
364,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,23,487253.7424316813,16.870650898905254,7.860803030969645,86,172,23,15,172,0,38,-105.0,70.5,-47.5,192878,542,0,32,86,17,84,5.0,4442820,1262.273256,nan,4.44282,nan,15,12384,4337400,30,0,0,15,1980,960,240,1020,255,495,15,91056,542,15
365,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,26,532187.3821388407,22.868341024227746,9.372387999690531,90,180,26,12,180,0,38,-105.0,70.5,-47.5,192878,532,0,32,90,16,89,5.0,3573840,1265.847096,nan,3.57384,nan,12,12960,3469920,24,0,0,12,1584,768,192,816,204,396,12,89376,532,12
366,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,24,499382.84993350174,20.876220074733517,5.994301502349404,92,184,25,14,184,1,39,-105.0,70.5,-47.5,192878,477,0,32,92,17,89,5.0,4143256,1269.990352,nan,4.143256,nan,14,13032,4048240,28,0,0,14,1848,896,224,952,238,462,14,80136,477,14
367,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,25,502532.42866775906,22.065687878396577,7.518694495309674,87,174,26,12,174,1,38,-105.0,70.5,-47.5,192878,467,0,32,87,16,84,5.0,3562488,1273.55284,nan,3.562488,nan,12,12528,3469920,24,0,0,12,1584,768,192,816,204,396,12,78456,467,12
368,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,25,519106.2695338707,26.648616311942234,10.503713986158099,79,158,25,11,158,0,36,-105.0,70.5,-47.5,192878,560,0,32,79,15,76,5.0,3287668,1276.840508,nan,3.287668,nan,11,11376,3180760,22,0,0,11,1452,704,176,748,187,363,11,94080,560,11
369,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,25,536481.2507981731,26.14677351878786,11.371267987553647,80,160,25,11,160,0,36,-105.0,70.5,-47.5,192878,524,0,32,80,16,78,5.0,3281764,1280.122272,nan,3.281764,nan,11,11520,3180760,22,0,0,11,1452,704,176,748,187,363,11,88032,524,11
370,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,23,522571.6705300974,21.34328478265251,11.937430736487322,76,152,23,11,152,0,34,-105.0,70.5,-47.5,192878,516,0,32,76,14,70,5.0,3279772,1283.402044,nan,3.279772,nan,11,10872,3180760,22,0,0,11,1452,704,176,748,187,363,11,86688,516,11
371,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,24,532129.8133425834,24.83411304127205,9.048485618699983,79,158,24,11,158,0,35,-105.0,70.5,-47.5,192878,563,0,32,79,14,77,5.0,3288172,1286.690216,nan,3.288172,nan,11,11376,3180760,22,0,0,11,1452,704,176,748,187,363,11,94584,563,11
372,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,23,483745.6487537799,20.565922899175085,6.108981608473476,84,168,24,12,168,1,36,-105.0,70.5,-47.5,192878,525,0,32,84,14,82,5.0,3571800,1290.262016,nan,3.5718,nan,12,12096,3469920,24,0,0,12,1584,768,192,816,204,396,12,88200,525,12
373,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,25,508539.52206978115,23.050710713831762,9.050584664732394,78,156,25,12,156,0,37,-105.0,70.5,-47.5,192878,499,0,32,78,14,77,5.0,3566496,1293.828512,nan,3.566496,nan,12,11160,3469920,24,0,0,12,1584,768,192,816,204,396,12,83832,499,12
374,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,25,508651.2772625854,21.282890339570212,8.746836521862477,83,166,25,12,166,0,37,-105.0,70.5,-47.5,192878,499,0,32,83,14,82,5.0,3567288,1297.3958,nan,3.567288,nan,12,11952,3469920,24,0,0,12,1584,768,192,816,204,396,12,83832,499,12
375,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,25,512409.7741689843,21.297753838123864,7.170256635831938,82,164,25,12,164,0,37,-105.0,70.5,-47.5,192878,519,0,32,82,15,82,5.0,3570504,1300.966304,nan,3.570504,nan,12,11808,3469920,24,0,0,12,1584,768,192,816,204,396,12,87192,519,12
376,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,22,498129.3735159183,21.29801256510246,6.90187976128616,76,152,22,13,152,0,35,-105.0,70.5,-47.5,192878,544,0,32,76,14,74,5.0,3863132,1304.829436,nan,3.863132,nan,13,10944,3759080,26,0,0,13,1716,832,208,884,221,429,13,91392,544,13
377,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,25,531889.1613208522,26.799928075754075,10.25810612467437,73,146,25,10,146,0,35,-105.0,70.5,-47.5,192878,503,0,32,73,13,72,5.0,2987936,1307.817372,nan,2.987936,nan,10,10512,2891600,20,0,0,10,1320,640,160,680,170,330,10,84504,503,10
378,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,23,508285.18694968766,29.67326629481447,6.598228405616315,71,142,23,10,142,0,33,-105.0,70.5,-47.5,192878,540,0,32,71,15,70,5.0,2993720,1310.811092,nan,2.99372,nan,10,10080,2891600,20,0,0,10,1320,640,160,680,170,330,10,90720,540,10
379,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,22,475327.0413988954,18.584387280332535,6.773754008764271,68,136,22,11,136,0,33,-105.0,70.5,-47.5,192878,452,0,32,68,15,68,5.0,3267940,1314.079032,nan,3.26794,nan,11,9792,3180760,22,0,0,11,1452,704,176,748,187,363,11,75936,452,11
380,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,20,521038.6559811201,24.04697334098348,5.104082540066996,63,126,20,11,126,0,31,-105.0,70.5,-47.5,192878,426,0,32,63,13,62,5.0,3262852,1317.341884,nan,3.262852,nan,11,9072,3180760,22,0,0,11,1452,704,176,748,187,363,11,71568,426,11
381,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,20,537545.8913303197,26.12443329663745,11.483455785602192,59,118,20,10,118,0,30,-105.0,70.5,-47.5,192878,420,0,32,59,12,58,5.0,2971976,1320.31386,nan,2.971976,nan,10,8496,2891600,20,0,0,10,1320,640,160,680,170,330,10,70560,420,10
382,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,20,548587.3947107788,29.020208981529606,11.944944904121424,58,116,20,11,116,0,31,-105.0,70.5,-47.5,192878,375,0,32,58,12,58,5.0,3253420,1323.56728,nan,3.25342,nan,11,8208,3180760,22,0,0,11,1452,704,176,748,187,363,11,63000,375,11
383,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,20,562500.0,30.869885952814112,22.493750189074305,56,112,20,11,112,0,31,-105.0,70.5,-47.5,192878,257,0,32,56,11,56,5.0,3233164,1326.800444,nan,3.233164,nan,11,7776,3180760,22,0,0,11,1452,704,176,748,187,363,11,43176,257,11
384,-47.5,57.5,104,52,0,0.0,0.0,0,0.0,57.5,18,548380.0032499329,30.814236754786965,13.302047592362928,52,104,18,10,104,0,28,-105.0,70.5,-47.5,192878,307,0,32,52,11,52,5.0,2951984,1329.752428,nan,2.951984,nan,10,7488,2891600,20,0,0,10,1320,640,160,680,170,330,10,51576,307,10
385,-47.5,57.5,104,52,0,0.0,0.0,0,0.0,57.5,19,524002.818099744,33.29239179809974,9.690546748117603,52,104,19,10,104,0,29,-105.0,70.5,-47.5,192878,413,0,32,52,13,51,5.0,2969648,1332.722076,nan,2.969648,nan,10,7344,2891600,20,0,0,10,1320,640,160,680,170,330,10,69384,413,10
386,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,20,533266.9857354539,29.04846092430705,9.873495874141955,55,110,20,10,110,0,30,-105.0,70.5,-47.5,192878,442,0,32,55,12,54,5.0,2974808,1335.696884,nan,2.974808,nan,10,7632,2891600,20,0,0,10,1320,640,160,680,170,330,10,74256,442,10
387,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,20,562313.805832837,26.76146436399573,17.871907311800307,58,116,20,10,116,0,30,-105.0,70.5,-47.5,192878,328,0,32,58,12,56,5.0,2956016,1338.6529,nan,2.956016,nan,10,7992,2891600,20,0,0,10,1320,640,160,680,170,330,10,55104,328,10
388,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,22,562500.0,33.02719113286851,18.358530253872296,58,116,22,8,116,0,30,-105.0,70.5,-47.5,192878,289,0,32,58,12,55,5.0,2371024,1341.023924,nan,2.371024,nan,8,8136,2313280,16,0,0,8,1056,512,128,544,136,264,8,48552,289,8
389,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,19,505291.06853370724,24.83663991873368,9.122488642345287,56,112,19,12,112,0,31,-105.0,70.5,-47.5,192878,371,0,32,56,13,52,5.0,3541536,1344.56546,nan,3.541536,nan,12,7704,3469920,24,0,0,12,1584,768,192,816,204,396,12,62328,371,12
390,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,19,489233.2340323307,19.784266307545806,5.68298847242337,57,114,19,13,114,0,32,-105.0,70.5,-47.5,192878,426,0,32,57,14,57,5.0,3840428,1348.405888,nan,3.840428,nan,13,8064,3759080,26,0,0,13,1716,832,208,884,221,429,13,71568,426,13
391,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,20,562500.0,39.787824222741776,23.716069249289802,54,108,20,10,108,0,30,-105.0,70.5,-47.5,192878,476,0,32,54,14,54,5.0,2980664,1351.386552,nan,2.980664,nan,10,7776,2891600,20,0,0,10,1320,640,160,680,170,330,10,79968,476,10
392,-47.5,57.5,90,45,0,0.0,0.0,0,0.0,57.5,18,529988.889727656,30.750088044984516,6.956870547922409,45,90,18,10,90,0,28,-105.0,70.5,-47.5,192878,435,0,32,45,13,45,5.0,2972336,1354.358888,nan,2.972336,nan,10,6336,2891600,20,0,0,10,1320,640,160,680,170,330,10,73080,435,10
393,-47.5,57.5,86,43,0,0.0,0.0,0,0.0,57.5,18,546837.3256851672,32.10740801749106,12.171688487952427,43,86,18,8,86,0,26,-105.0,70.5,-47.5,192878,364,0,32,43,11,42,5.0,2381680,1356.740568,nan,2.38168,nan,8,6192,2313280,16,0,0,8,1056,512,128,544,136,264,8,61152,364,8
394,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,20,476090.8492513977,25.648498025829383,6.815326886895142,61,122,20,11,122,0,31,-105.0,70.5,-47.5,192878,398,0,32,61,12,61,5.0,3257716,1359.998284,nan,3.257716,nan,11,8640,3180760,22,0,0,11,1452,704,176,748,187,363,11,66864,398,11
395,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,23,507759.52676648257,24.995136910525563,5.770374935521094,70,140,23,11,140,0,34,-105.0,70.5,-47.5,192878,556,0,32,70,14,69,5.0,3285556,1363.28384,nan,3.285556,nan,11,9936,3180760,22,0,0,11,1452,704,176,748,187,363,11,93408,556,11
396,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,23,514168.6236220024,23.1059435639456,8.5106817998038,78,156,23,14,156,0,37,-105.0,70.5,-47.5,192878,594,0,32,78,16,78,5.0,4160896,1367.444736,nan,4.160896,nan,14,11016,4048240,28,0,0,14,1848,896,224,952,238,462,14,99792,594,14
397,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,22,514374.5347633414,21.21399146075292,8.83978991552489,71,142,22,14,142,0,36,-105.0,70.5,-47.5,192878,649,0,32,71,16,71,5.0,4169200,1371.613936,nan,4.1692,nan,14,10080,4048240,28,0,0,14,1848,896,224,952,238,462,14,109032,649,14
398,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,23,467100.2872442192,21.01011256411812,7.633776713668787,73,146,24,13,146,1,37,-105.0,70.5,-47.5,192878,599,0,32,73,16,72,5.0,3871796,1375.485732,nan,3.871796,nan,13,10368,3759080,26,0,0,13,1716,832,208,884,221,429,13,100632,599,13
399,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,21,481455.3377508988,21.41498151873481,6.985788613203066,68,136,21,14,136,0,35,-105.0,70.5,-47.5,192878,634,0,32,68,16,67,5.0,4166248,1379.65198,nan,4.166248,nan,14,9648,4048240,28,0,0,14,1848,896,224,952,238,462,14,106512,634,14
400,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,21,549008.4450636305,32.221505965015005,14.574130116993452,68,136,22,10,136,1,32,-105.0,70.5,-47.5,192878,569,0,32,68,13,67,5.0,2998160,1382.65014,nan,2.99816,nan,10,9648,2891600,20,0,0,10,1320,640,160,680,170,330,10,95592,569,10
401,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,22,506734.6206054929,22.216669843900984,6.143383890553842,73,146,22,12,146,0,34,-105.0,70.5,-47.5,192878,510,0,32,73,15,73,5.0,3567408,1386.217548,nan,3.567408,nan,12,10224,3469920,24,0,0,12,1584,768,192,816,204,396,12,85680,510,12
402,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,22,482822.1245467704,19.9547445922915,5.275430125818856,83,166,23,12,166,1,35,-105.0,70.5,-47.5,192878,470,0,32,83,15,83,5.0,3562128,1389.779676,nan,3.562128,nan,12,11664,3469920,24,0,0,12,1584,768,192,816,204,396,12,78960,470,12
403,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,23,507624.2584445692,19.516994626844756,7.662088338691245,85,170,23,13,170,0,36,-105.0,70.5,-47.5,192878,493,0,32,85,15,84,5.0,3855500,1393.635176,nan,3.8555,nan,13,11880,3759080,26,0,0,13,1716,832,208,884,221,429,13,82824,493,13
404,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,23,499653.7576760112,18.44585267225205,8.740219422903902,88,176,24,13,176,1,37,-105.0,70.5,-47.5,192878,565,0,32,88,15,87,5.0,3868316,1397.503492,nan,3.868316,nan,13,12600,3759080,26,0,0,13,1716,832,208,884,221,429,13,94920,565,13
405,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,25,474369.0807307395,20.89551722304658,5.38784311290777,97,194,25,14,194,0,39,-105.0,70.5,-47.5,192878,532,0,32,97,17,95,5.0,4153000,1401.656492,nan,4.153,nan,14,13536,4048240,28,0,0,14,1848,896,224,952,238,462,14,89376,532,14
406,-47.5,57.5,208,104,0,0.0,0.0,0,0.0,57.5,26,485057.9715177091,17.47517231705663,8.589760987007473,104,208,27,12,208,1,39,-105.0,70.5,-47.5,192878,496,0,32,104,17,103,5.0,3569664,1405.226156,nan,3.569664,nan,12,14832,3469920,24,0,0,12,1584,768,192,816,204,396,12,83328,496,12
