step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
522,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,1,562500.0,38.6132558929403,28.169703935288727,63,126,1,4,126,0,5,-105.0,70.5,-47.5,192878,344,0,32,63,14,57,5.0,1219856,604.500372,nan,1.219856,nan,4,4896,1156640,8,0,0,4,528,256,64,272,68,132,4,57792,344,4
523,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.54372978210449,62.54370880126953,69,138,1,1,138,0,2,-105.0,70.5,-47.5,192878,360,0,32,69,14,60,5.0,355388,604.85576,nan,0.355388,nan,1,5616,289160,2,0,0,1,132,64,16,68,17,33,1,60480,360,1
524,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.297098651479864,35.24726434031467,69,138,1,5,138,0,6,-105.0,70.5,-47.5,192878,355,0,32,69,14,62,5.0,1513084,606.368844,nan,1.513084,nan,5,6984,1445800,10,0,0,5,660,320,80,340,85,165,5,59640,355,5
525,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,2,562500.0,54.106221328375184,35.998692948966216,69,138,2,4,138,0,6,-105.0,70.5,-47.5,192878,245,0,32,69,11,56,5.0,1205240,607.574084,nan,1.20524,nan,4,6912,1156640,8,0,0,4,528,256,64,272,68,132,4,41160,245,4
526,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,1,562500.0,38.56760223507355,26.25574461903809,70,140,1,4,140,0,5,-105.0,70.5,-47.5,192878,204,0,32,70,13,59,5.0,1198352,608.772436,nan,1.198352,nan,4,6912,1156640,8,0,0,4,528,256,64,272,68,132,4,34272,204,4
527,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,1,562500.0,38.86640324644098,33.86402617965702,72,144,1,4,144,0,5,-105.0,70.5,-47.5,192878,326,0,32,72,15,58,5.0,1218992,609.991428,nan,1.218992,nan,4,7056,1156640,8,0,0,4,528,256,64,272,68,132,4,54768,326,4
528,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.914593060601206,40.61983421085442,72,144,1,5,144,0,6,-105.0,70.5,-47.5,192878,322,0,32,72,12,55,5.0,1507684,611.499112,nan,1.507684,nan,5,7128,1445800,10,0,0,5,660,320,80,340,85,165,5,54096,322,5
529,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.22786474493246,26.409801045290095,74,148,1,4,148,0,5,-105.0,70.5,-47.5,192878,337,0,32,74,15,59,5.0,1220912,612.720024,nan,1.220912,nan,4,7128,1156640,8,0,0,4,528,256,64,272,68,132,4,56616,337,4
530,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,0,562500.0,50.561700070993176,40.87432976731605,75,150,0,3,150,0,3,-105.0,70.5,-47.5,192878,293,0,32,75,15,69,5.0,923724,613.643748,nan,0.923724,nan,3,6624,867480,6,0,0,3,396,192,48,204,51,99,3,49224,293,3
531,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,0,562500.0,48.05355484781247,28.47453795099498,76,152,0,4,152,0,4,-105.0,70.5,-47.5,192878,198,0,32,76,15,66,5.0,1197344,614.841092,nan,1.197344,nan,4,6912,1156640,8,0,0,4,528,256,64,272,68,132,4,33264,198,4
532,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,0,562500.0,19.69658103350538,18.88206511538867,72,144,0,2,144,0,2,-105.0,70.5,-47.5,192878,256,0,32,72,14,58,5.0,628072,615.469164,nan,0.628072,nan,2,6480,578320,4,0,0,2,264,128,32,136,34,66,2,43008,256,2
533,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,1,562500.0,53.4010568156067,46.244368912301695,68,136,1,3,136,0,4,-105.0,70.5,-47.5,192878,254,0,32,68,15,56,5.0,916956,616.38612,nan,0.916956,nan,3,6408,867480,6,0,0,3,396,192,48,204,51,99,3,42672,254,3
534,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,0,562500.0,54.038755818298185,35.65683480444244,68,136,0,4,136,0,4,-105.0,70.5,-47.5,192878,248,0,32,68,15,55,5.0,1205240,617.59136,nan,1.20524,nan,4,6408,1156640,8,0,0,4,528,256,64,272,68,132,4,41664,248,4
535,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.32203013885107,18.165985014313275,69,138,0,5,138,0,5,-105.0,70.5,-47.5,192878,273,0,32,69,14,62,5.0,1498516,619.089876,nan,1.498516,nan,5,6192,1445800,10,0,0,5,660,320,80,340,85,165,5,45864,273,5
536,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,562500.0,55.64452264463211,46.99400771211731,70,140,0,4,140,0,4,-105.0,70.5,-47.5,192878,246,0,32,70,14,62,5.0,1204328,620.294204,nan,1.204328,nan,4,5832,1156640,8,0,0,4,528,256,64,272,68,132,4,41328,246,4
537,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,1,562500.0,53.308840424262975,45.619362946349526,70,140,1,3,140,0,4,-105.0,70.5,-47.5,192878,178,0,32,70,13,59,5.0,903540,621.197744,nan,0.90354,nan,3,5760,867480,6,0,0,3,396,192,48,204,51,99,3,29904,178,3
538,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.55276758455343,41.142527764952305,70,140,1,3,140,0,4,-105.0,70.5,-47.5,192878,173,0,32,70,13,59,5.0,902700,622.100444,nan,0.9027,nan,3,5760,867480,6,0,0,3,396,192,48,204,51,99,3,29064,173,3
539,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.10874557495117,58.10874557495117,71,142,0,1,142,0,1,-105.0,70.5,-47.5,192878,222,0,32,71,14,61,5.0,332420,622.432864,nan,0.33242,nan,1,5832,289160,2,0,0,1,132,64,16,68,17,33,1,37296,222,1
540,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.513489236457275,19.318188880938106,70,140,0,5,140,0,5,-105.0,70.5,-47.5,192878,213,0,32,70,14,57,5.0,1488292,623.921156,nan,1.488292,nan,5,6048,1445800,10,0,0,5,660,320,80,340,85,165,5,35784,213,5
541,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,0,562500.0,54.24483127819997,40.0382944151223,77,154,0,4,154,0,4,-105.0,70.5,-47.5,192878,208,0,32,77,13,63,5.0,1198520,625.119676,nan,1.19852,nan,4,6408,1156640,8,0,0,4,528,256,64,272,68,132,4,34944,208,4
542,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.93697489705114,20.485499256716565,76,152,0,6,152,0,6,-105.0,70.5,-47.5,192878,172,0,32,76,14,65,5.0,1770840,626.890516,nan,1.77084,nan,6,6192,1734960,12,0,0,6,792,384,96,408,102,198,6,28896,172,6
543,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.19418716430664,61.19135665893555,80,160,0,2,160,0,2,-105.0,70.5,-47.5,192878,282,0,32,80,16,64,5.0,631792,627.522308,nan,0.631792,nan,2,5832,578320,4,0,0,2,264,128,32,136,34,66,2,47376,282,2
544,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,48.83421184482325,45.22174232173049,84,168,0,2,168,0,2,-105.0,70.5,-47.5,192878,346,0,32,84,15,66,5.0,643552,628.16586,nan,0.643552,nan,2,6840,578320,4,0,0,2,264,128,32,136,34,66,2,58128,346,2
545,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,1,562500.0,34.063611133365676,26.646067148449184,89,178,1,6,178,0,7,-105.0,70.5,-47.5,192878,258,0,32,89,14,77,5.0,1787016,629.952876,nan,1.787016,nan,6,7920,1734960,12,0,0,6,792,384,96,408,102,198,6,43344,258,6
546,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.5880471883793,39.07258432115697,84,168,0,5,168,0,5,-105.0,70.5,-47.5,192878,330,0,32,84,15,75,5.0,1508596,631.461472,nan,1.508596,nan,5,6696,1445800,10,0,0,5,660,320,80,340,85,165,5,55440,330,5
547,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,1,562500.0,53.636585807648466,30.018728345529627,77,154,1,5,154,0,6,-105.0,70.5,-47.5,192878,405,0,32,77,16,68,5.0,1520620,632.982092,nan,1.52062,nan,5,6120,1445800,10,0,0,5,660,320,80,340,85,165,5,68040,405,5
548,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.40364919398552,18.845401875997936,89,178,0,3,178,0,3,-105.0,70.5,-47.5,192878,397,0,32,89,17,83,5.0,940692,633.922784,nan,0.940692,nan,3,6120,867480,6,0,0,3,396,192,48,204,51,99,3,66696,397,3
549,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.95168876647949,63.52434158325195,84,168,1,2,168,0,3,-105.0,70.5,-47.5,192878,408,0,32,84,15,71,5.0,653392,634.576176,nan,0.653392,nan,2,6264,578320,4,0,0,2,264,128,32,136,34,66,2,68544,408,2
550,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,1,562500.0,52.94597685703218,42.16815189191888,75,150,1,6,150,0,7,-105.0,70.5,-47.5,192878,366,0,32,75,14,67,5.0,1803576,636.379752,nan,1.803576,nan,6,6336,1734960,12,0,0,6,792,384,96,408,102,198,6,61488,366,6
551,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.7438491866767,35.31015567758145,78,156,2,3,156,0,5,-105.0,70.5,-47.5,192878,475,0,32,78,14,69,5.0,953580,637.333332,nan,0.95358,nan,3,5904,867480,6,0,0,3,396,192,48,204,51,99,3,79800,475,3
552,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.348527195686216,18.453911452332655,82,164,0,5,164,0,5,-105.0,70.5,-47.5,192878,425,0,32,82,15,76,5.0,1523980,638.857312,nan,1.52398,nan,5,6120,1445800,10,0,0,5,660,320,80,340,85,165,5,71400,425,5
553,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.52285373678956,27.743613027477203,86,172,0,3,172,0,3,-105.0,70.5,-47.5,192878,434,0,32,86,15,78,5.0,946260,639.803572,nan,0.94626,nan,3,5472,867480,6,0,0,3,396,192,48,204,51,99,3,72912,434,3
554,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,1,562500.0,55.662966491208614,51.52224123639142,85,170,1,3,170,0,4,-105.0,70.5,-47.5,192878,365,0,32,85,14,79,5.0,935676,640.739248,nan,0.935676,nan,3,6480,867480,6,0,0,3,396,192,48,204,51,99,3,61320,365,3
555,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,1,562500.0,38.02602687149682,21.671008123081545,79,158,1,4,158,0,5,-105.0,70.5,-47.5,192878,350,0,32,79,13,70,5.0,1221800,641.961048,nan,1.2218,nan,4,5832,1156640,8,0,0,4,528,256,64,272,68,132,4,58800,350,4
556,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,1,562500.0,55.7523477066199,46.572871307485464,75,150,1,5,150,0,6,-105.0,70.5,-47.5,192878,296,0,32,75,13,72,5.0,1502380,643.463428,nan,1.50238,nan,5,6192,1445800,10,0,0,5,660,320,80,340,85,165,5,49728,296,5
557,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,0,562500.0,39.55131489086798,24.129659458589266,65,130,0,3,130,0,3,-105.0,70.5,-47.5,192878,467,0,32,65,13,56,5.0,951084,644.414512,nan,0.951084,nan,3,4752,867480,6,0,0,3,396,192,48,204,51,99,3,78456,467,3
558,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,0,562500.0,73.73570823669434,73.73570823669434,54,108,0,1,108,0,1,-105.0,70.5,-47.5,192878,367,0,32,54,13,52,5.0,355340,644.769852,nan,0.35534,nan,1,4392,289160,2,0,0,1,132,64,16,68,17,33,1,61656,367,1
559,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.91895816958729,22.017150470324978,56,112,1,3,112,0,4,-105.0,70.5,-47.5,192878,387,0,32,56,14,52,5.0,937356,645.707208,nan,0.937356,nan,3,4464,867480,6,0,0,3,396,192,48,204,51,99,3,65016,387,3
560,-47.5,57.5,106,53,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.48505346208212,28.1118440293668,53,106,0,4,106,0,4,-105.0,70.5,-47.5,192878,290,0,32,53,13,49,5.0,1210784,646.917992,nan,1.210784,nan,4,4896,1156640,8,0,0,4,528,256,64,272,68,132,4,48720,290,4
561,-47.5,57.5,100,50,0,0.0,0.0,0,0.0,57.5,1,472166.0291323518,27.845463246787613,5.7131624368739615,50,100,1,7,100,0,8,-105.0,70.5,-47.5,192878,327,0,32,50,11,41,5.0,2084804,649.002796,nan,2.084804,nan,7,4824,2024120,14,0,0,7,924,448,112,476,119,231,7,54936,327,7
562,-47.5,57.5,104,52,0,0.0,0.0,0,0.0,57.5,0,562500.0,48.71135334851886,33.51342852377589,52,104,0,6,104,0,6,-105.0,70.5,-47.5,192878,304,0,32,52,13,48,5.0,1790856,650.793652,nan,1.790856,nan,6,4032,1734960,12,0,0,6,792,384,96,408,102,198,6,51072,304,6
563,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.01518089776328,26.787423325350215,59,118,1,3,118,0,4,-105.0,70.5,-47.5,192878,411,0,32,59,14,55,5.0,940092,651.733744,nan,0.940092,nan,3,3168,867480,6,0,0,3,396,192,48,204,51,99,3,69048,411,3
564,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,1,562500.0,52.76160887774923,20.848645554429424,67,134,1,4,134,0,5,-105.0,70.5,-47.5,192878,296,0,32,67,13,63,5.0,1210784,652.944528,nan,1.210784,nan,4,3888,1156640,8,0,0,4,528,256,64,272,68,132,4,49728,296,4
565,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.90936607961875,35.12427525778416,68,136,0,5,136,0,5,-105.0,70.5,-47.5,192878,355,0,32,68,14,63,5.0,1510708,654.455236,nan,1.510708,nan,5,4608,1445800,10,0,0,5,660,320,80,340,85,165,5,59640,355,5
566,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,1,562500.0,66.28168964385986,65.16017150878906,74,148,1,2,148,0,3,-105.0,70.5,-47.5,192878,381,0,32,74,13,69,5.0,647272,655.102508,nan,0.647272,nan,2,4680,578320,4,0,0,2,264,128,32,136,34,66,2,64008,381,2
567,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,562500.0,39.63521011953788,18.600345729207298,70,140,0,6,140,0,6,-105.0,70.5,-47.5,192878,363,0,32,70,13,66,5.0,1801416,656.903924,nan,1.801416,nan,6,4680,1734960,12,0,0,6,792,384,96,408,102,198,6,60984,363,6
568,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.60618591308594,66.60618591308594,67,134,0,1,134,0,1,-105.0,70.5,-47.5,192878,451,0,32,67,13,61,5.0,369020,657.272944,nan,0.36902,nan,1,3960,289160,2,0,0,1,132,64,16,68,17,33,1,75768,451,1
569,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.36392720540365,57.51388168334961,66,132,0,3,132,0,3,-105.0,70.5,-47.5,192878,334,0,32,66,12,63,5.0,928884,658.201828,nan,0.928884,nan,3,4896,867480,6,0,0,3,396,192,48,204,51,99,3,56112,334,3
570,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.748994336376654,39.14242859313005,70,140,0,3,140,0,3,-105.0,70.5,-47.5,192878,422,0,32,70,15,67,5.0,943956,659.145784,nan,0.943956,nan,3,5184,867480,6,0,0,3,396,192,48,204,51,99,3,70896,422,3
571,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.10238747626313,32.89188942936715,72,144,1,5,144,0,6,-105.0,70.5,-47.5,192878,430,0,32,72,14,66,5.0,1524172,660.669956,nan,1.524172,nan,5,5472,1445800,10,0,0,5,660,320,80,340,85,165,5,72240,430,5
572,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.23817929799085,20.60502874133501,78,156,1,6,156,0,7,-105.0,70.5,-47.5,192878,387,0,32,78,15,75,5.0,1806888,662.476844,nan,1.806888,nan,6,6120,1734960,12,0,0,6,792,384,96,408,102,198,6,65016,387,6
573,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.70589514794864,31.089664233136588,81,162,2,6,162,0,8,-105.0,70.5,-47.5,192878,390,0,32,81,15,78,5.0,1807104,664.283948,nan,1.807104,nan,6,5832,1734960,12,0,0,6,792,384,96,408,102,198,6,65520,390,6
574,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.892549651355445,28.866819393883098,80,160,0,5,160,0,5,-105.0,70.5,-47.5,192878,403,0,32,80,14,75,5.0,1519708,665.803656,nan,1.519708,nan,5,5544,1445800,10,0,0,5,660,320,80,340,85,165,5,67704,403,5
575,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.74338912963867,61.44229507446289,84,168,1,2,168,0,3,-105.0,70.5,-47.5,192878,407,0,32,84,14,79,5.0,652360,666.456016,nan,0.65236,nan,2,5400,578320,4,0,0,2,264,128,32,136,34,66,2,68376,407,2
576,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.656940937042236,57.811092376708984,89,178,0,4,178,0,4,-105.0,70.5,-47.5,192878,394,0,32,89,14,85,5.0,1229624,667.68564,nan,1.229624,nan,4,6264,1156640,8,0,0,4,528,256,64,272,68,132,4,66192,394,4
577,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,0,562500.0,50.35183844292292,37.48853185718099,92,184,0,3,184,0,3,-105.0,70.5,-47.5,192878,426,0,32,92,15,88,5.0,946284,668.631924,nan,0.946284,nan,3,6840,867480,6,0,0,3,396,192,48,204,51,99,3,71568,426,3
578,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.95680177158785,22.85051916752101,93,186,2,4,186,0,6,-105.0,70.5,-47.5,192878,409,0,32,93,15,87,5.0,1232144,669.864068,nan,1.232144,nan,4,6264,1156640,8,0,0,4,528,256,64,272,68,132,4,68712,409,4
579,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.29078423003003,40.767813836946004,98,196,0,4,196,0,4,-105.0,70.5,-47.5,192878,421,0,32,98,14,90,5.0,1234880,671.098948,nan,1.23488,nan,4,6984,1156640,8,0,0,4,528,256,64,272,68,132,4,70728,421,4
580,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.498415588831584,18.682696911622845,101,202,0,3,202,0,3,-105.0,70.5,-47.5,192878,385,0,32,101,13,92,5.0,939540,672.038488,nan,0.93954,nan,3,6984,867480,6,0,0,3,396,192,48,204,51,99,3,64680,385,3
581,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,0,562500.0,55.90350292721098,38.223177733534506,99,198,0,5,198,0,5,-105.0,70.5,-47.5,192878,352,0,32,99,15,91,5.0,1513804,673.552292,nan,1.513804,nan,5,8208,1445800,10,0,0,5,660,320,80,340,85,165,5,59136,352,5
582,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,3,562500.0,63.79499053955078,60.066986083984375,100,200,3,2,200,0,5,-105.0,70.5,-47.5,192878,302,0,32,100,13,89,5.0,637456,674.189748,nan,0.637456,nan,2,8136,578320,4,0,0,2,264,128,32,136,34,66,2,50736,302,2
583,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,2,516763.5710709606,32.9461835176315,6.149644674300514,102,204,2,7,204,0,9,-105.0,70.5,-47.5,192878,364,0,32,102,16,93,5.0,2095268,676.285016,nan,2.095268,nan,7,9072,2024120,14,0,0,7,924,448,112,476,119,231,7,61152,364,7
584,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.236128378078206,21.371610720488448,107,214,0,7,214,0,7,-105.0,70.5,-47.5,192878,381,0,32,107,14,98,5.0,2096468,678.381484,nan,2.096468,nan,7,7416,2024120,14,0,0,7,924,448,112,476,119,231,7,64008,381,7
585,-47.5,57.5,212,106,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.66716480556867,31.72504123622474,106,212,0,7,212,0,7,-105.0,70.5,-47.5,192878,321,0,32,106,13,100,5.0,2085668,680.467152,nan,2.085668,nan,7,6696,2024120,14,0,0,7,924,448,112,476,119,231,7,53928,321,7
586,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.71566447392782,25.32161404352076,113,226,0,3,226,0,3,-105.0,70.5,-47.5,192878,283,0,32,113,14,103,5.0,921756,681.388908,nan,0.921756,nan,3,6336,867480,6,0,0,3,396,192,48,204,51,99,3,47544,283,3
587,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.09617836043126,29.70967339918832,114,228,1,4,228,0,5,-105.0,70.5,-47.5,192878,366,0,32,114,14,93,5.0,1225856,682.614764,nan,1.225856,nan,4,7200,1156640,8,0,0,4,528,256,64,272,68,132,4,61488,366,4
588,-47.5,57.5,234,117,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.52009201049805,58.09382629394531,117,234,0,3,234,0,3,-105.0,70.5,-47.5,192878,359,0,32,117,15,107,5.0,933876,683.54864,nan,0.933876,nan,3,5688,867480,6,0,0,3,396,192,48,204,51,99,3,60312,359,3
589,-47.5,57.5,236,118,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.99949694248431,44.705533796836235,118,236,1,2,236,0,3,-105.0,70.5,-47.5,192878,351,0,32,118,16,110,5.0,643960,684.1926,nan,0.64396,nan,2,6408,578320,4,0,0,2,264,128,32,136,34,66,2,58968,351,2
590,-47.5,57.5,232,116,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.64546387291157,31.883587636567174,116,232,1,5,232,0,6,-105.0,70.5,-47.5,192878,369,0,32,116,15,106,5.0,1514716,685.707316,nan,1.514716,nan,5,6264,1445800,10,0,0,5,660,320,80,340,85,165,5,61992,369,5
591,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,1,562500.0,38.19121761652247,18.48471324316865,111,222,1,4,222,0,5,-105.0,70.5,-47.5,192878,360,0,32,111,14,104,5.0,1224776,686.932092,nan,1.224776,nan,4,7128,1156640,8,0,0,4,528,256,64,272,68,132,4,60480,360,4
592,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.59933535257975,57.99359130859375,96,192,0,3,192,0,3,-105.0,70.5,-47.5,192878,416,0,32,96,14,87,5.0,943308,687.8754,nan,0.943308,nan,3,5544,867480,6,0,0,3,396,192,48,204,51,99,3,69888,416,3
593,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,2,562500.0,49.07476246430358,19.7916308770738,85,170,2,5,170,0,7,-105.0,70.5,-47.5,192878,317,0,32,85,15,75,5.0,1504900,689.3803,nan,1.5049,nan,5,5184,1445800,10,0,0,5,660,320,80,340,85,165,5,53256,317,5
594,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,0,562500.0,29.349922882217626,20.262904022543964,78,156,0,4,156,0,4,-105.0,70.5,-47.5,192878,348,0,32,78,13,64,5.0,1220168,690.600468,nan,1.220168,nan,4,4536,1156640,8,0,0,4,528,256,64,272,68,132,4,58464,348,4
595,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,48.48593485493171,35.19527935612212,84,168,0,5,168,0,5,-105.0,70.5,-47.5,192878,259,0,32,84,13,73,5.0,1494724,692.095192,nan,1.494724,nan,5,4752,1445800,10,0,0,5,660,320,80,340,85,165,5,43512,259,5
596,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.42372334868018,25.491956534406523,79,158,1,3,158,0,4,-105.0,70.5,-47.5,192878,503,0,32,79,15,71,5.0,956556,693.051748,nan,0.956556,nan,3,4176,867480,6,0,0,3,396,192,48,204,51,99,3,84504,503,3
597,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.48008414792179,29.413499757091863,80,160,0,4,160,0,4,-105.0,70.5,-47.5,192878,310,0,32,80,14,76,5.0,1214432,694.26618,nan,1.214432,nan,4,5184,1156640,8,0,0,4,528,256,64,272,68,132,4,52080,310,4
598,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.32335226560193,38.48334945927831,82,164,2,3,164,0,5,-105.0,70.5,-47.5,192878,413,0,32,82,13,68,5.0,942588,695.208768,nan,0.942588,nan,3,5328,867480,6,0,0,3,396,192,48,204,51,99,3,69384,413,3
599,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.278133435161834,20.77303072367798,74,148,0,4,148,0,4,-105.0,70.5,-47.5,192878,383,0,32,74,15,69,5.0,1226120,696.434888,nan,1.22612,nan,4,4608,1156640,8,0,0,4,528,256,64,272,68,132,4,64344,383,4
600,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.90483112026087,21.430235551855922,83,166,0,5,166,0,5,-105.0,70.5,-47.5,192878,379,0,32,83,14,74,5.0,1515172,697.95006,nan,1.515172,nan,5,5040,1445800,10,0,0,5,660,320,80,340,85,165,5,63672,379,5
601,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,31.862170875743555,18.862105148671198,84,168,0,4,168,0,4,-105.0,70.5,-47.5,192878,254,0,32,84,12,74,5.0,1204808,699.154868,nan,1.204808,nan,4,4968,1156640,8,0,0,4,528,256,64,272,68,132,4,42672,254,4
602,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,1,562500.0,33.27783591417453,27.1617944330799,87,174,1,4,174,0,5,-105.0,70.5,-47.5,192878,347,0,32,87,14,78,5.0,1220792,700.37566,nan,1.220792,nan,4,5328,1156640,8,0,0,4,528,256,64,272,68,132,4,58296,347,4
